rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
17570	PIGY	phosphatidylinositol glycan anchor biosynthesis, class Y	565	187	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17571	PIH1D1	PIH1 domain containing 1	918	9	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17572	PIH1D2	PIH1 domain containing 2	1072	16	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17573	PILRB	paired immunoglobin-like type 2 receptor beta	700	15	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17574	PIN1	peptidylprolyl cis/trans isomerase, NIMA-interacting 1	506	76	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17575	PIR	pirin (iron-binding nuclear protein)	909	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17576	PIRT	phosphoinositide-interacting regulator of transient receptor potential channels	414	65	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17577	PITPNB	phosphatidylinositol transfer protein, beta	862	16	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17578	PKD1L2	polycystic kidney disease 1-like 2	7615	0	37	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17579	PKIA	protein kinase (cAMP-dependent, catalytic) inhibitor alpha	239	83	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17580	PKIB	protein kinase (cAMP-dependent, catalytic) inhibitor beta	285	180	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17581	PKIG	protein kinase (cAMP-dependent, catalytic) inhibitor gamma	239	219	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17582	PLA2G10	phospholipase A2, group X	512	65	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17583	PLA2G15	phospholipase A2, group XV	1261	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17584	PLA2G16	phospholipase A2, group XVI	505	39	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17585	PLA2G4B	phospholipase A2, group IVB (cytosolic)	2727	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17586	PLAC4	placenta-specific 4	453	5	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17587	PLAC8	placenta-specific 8	364	56	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17588	PLAC9	placenta-specific 9	306	2	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17589	PLAU	plasminogen activator, urokinase	1661	4	4	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17590	PLCXD2	phosphatidylinositol-specific phospholipase C, X domain containing 2	1215	36	1	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17591	PLDN	pallidin homolog (mouse)	535	52	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17592	PLEKHA9	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 9	1241	0	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17593	PLEKHB2	pleckstrin homology domain containing, family B (evectins) member 2	697	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17594	PLEKHF2	pleckstrin homology domain containing, family F (with FYVE domain) member 2	754	58	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17595	PLGLB1	plasminogen-like B1	612	9	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17596	PLGLB2	plasminogen-like B2	612	9	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17597	PLK1S1	polo-like kinase 1 substrate 1	2071	3	4	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17598	PLLP	plasma membrane proteolipid (plasmolipin)	561	2	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17599	PLN	phospholamban	163	21	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17600	PLP1	proteolipid protein 1 (Pelizaeus-Merzbacher disease, spastic paraplegia 2, uncomplicated)	858	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17601	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1	169	137	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17602	PNCK	pregnancy upregulated non-ubiquitously expressed CaM kinase	1378	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17603	PNLIPRP2	pancreatic lipase-related protein 2	1464	0	7	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17604	PNOC	prepronociceptin	543	45	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17605	POLDIP2	polymerase (DNA-directed), delta interacting protein 2	1330	2	6	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17606	POLR2F	polymerase (RNA) II (DNA directed) polypeptide F	573	9	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17607	POLR2H	polymerase (RNA) II (DNA directed) polypeptide H	534	0	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17608	POLR2I	polymerase (RNA) II (DNA directed) polypeptide I, 14.5kDa	607	7	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17609	POLR2J	polymerase (RNA) II (DNA directed) polypeptide J, 13.3kDa	368	376	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17610	POLR2J2	polymerase (RNA) II (DNA directed) polypeptide J2	364	20	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17611	POLR2J3	polymerase (RNA) II (DNA directed) polypeptide J3	366	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17612	POLR2K	polymerase (RNA) II (DNA directed) polypeptide K, 7.0kDa	189	420	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17613	POLR3H	polymerase (RNA) III (DNA directed) polypeptide H (22.9kD)	1229	2	0	3	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17614	POLR3K	polymerase (RNA) III (DNA directed) polypeptide K, 12.3 kDa	653	290	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17615	POMZP3	POM (POM121 homolog, rat) and ZP3 fusion	589	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17616	POPDC3	popeye domain containing 3	884	34	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17617	POTEA	POTE ankyrin domain family, member A	1547	0	6	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17618	POTED	POTE ankyrin domain family, member D	1799	184	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17619	POU5F1	POU class 5 homeobox 1	1101	12	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17620	POU5F1B	POU class 5 homeobox 1B	1080	9	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17621	PPA1	pyrophosphatase (inorganic) 1	910	32	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17622	PPAN-P2RY11	PPAN-P2RY11	2325	4	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17623	PPAPDC1B	phosphatidic acid phosphatase type 2 domain containing 1B	906	19	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17624	PPAPDC2	phosphatidic acid phosphatase type 2 domain containing 2	905	5	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17625	PPAT	phosphoribosyl pyrophosphate amidotransferase	1605	29	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17626	PPBP	pro-platelet basic protein (chemokine (C-X-C motif) ligand 7)	397	6	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17627	PPDPF	pancreatic progenitor cell differentiation and proliferation factor homolog (zebrafish)	357	5	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17628	PPIA	peptidylprolyl isomerase A (cyclophilin A)	516	25	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17629	PPIAL4A	peptidylprolyl isomerase A (cyclophilin A)-like 4A	47769	6	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17630	PPIAL4B	peptidylprolyl isomerase A (cyclophilin A)-like 4B	47769	6	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17631	PPIAL4C	peptidylprolyl isomerase A (cyclophilin A)-like 4C	47769	6	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17632	PPIAL4D	peptidylprolyl isomerase A (cyclophilin A)-like 4D	1152	142	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17633	PPIAL4E		497	243	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17634	PPIAL4F		1152	143	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17635	PPIAL4G	peptidylprolyl isomerase A (cyclophilin A)-like 4G	497	157	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17636	PPIC	peptidylprolyl isomerase C (cyclophilin C)	655	17	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17637	PPIH	peptidylprolyl isomerase H (cyclophilin H)	572	136	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17638	PPIL1	peptidylprolyl isomerase (cyclophilin)-like 1	513	29	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17639	PPIL6	peptidylprolyl isomerase (cyclophilin)-like 6	2137	3	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17640	PPM1K	protein phosphatase 1K (PP2C domain containing)	1143	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17641	PPME1	protein phosphatase methylesterase 1	1385	6	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17642	PPP1R1B	protein phosphatase 1, regulatory (inhibitor) subunit 1B (dopamine and cAMP regulated phosphoprotein, DARPP-32)	639	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17643	PPP2R2D	protein phosphatase 2, regulatory subunit B, delta isoform	1288	8	1	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17644	PPP3R2	protein phosphatase 3 (formerly 2B), regulatory subunit B, beta isoform	524	23	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17645	PPT2	palmitoyl-protein thioesterase 2	1020	11	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17646	PQBP1	polyglutamine binding protein 1	829	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17647	PRAC	prostate cancer susceptibility candidate	180	20	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17648	PRAMEF10	PRAME family member 10	1439	4	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17649	PRAMEF12	PRAME family member 12	1462	26	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17650	PRAMEF13	PRAME family member 13	1437	174	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17651	PRAMEF14	PRAME family member 14	2682	7	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17652	PRAMEF16	PRAME family member 16	1435	176	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17653	PRAMEF19	PRAME family member 19	2900	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17654	PRAMEF21	PRAME family member 21	2888	27	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17655	PRAMEF4	PRAME family member 4	1449	4	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17656	PRAMEF6	PRAME family member 6	2886	5	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17657	PRAMEF7	PRAME family member 7	2918	5	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17658	PRAMEF8	PRAME family member 8	4311	5	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17659	PRB2	proline-rich protein BstNI subfamily 2	1265	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17660	PRCD	progressive rod-cone degeneration	295	0	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17661	PRDX4	peroxiredoxin 4	844	6	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17662	PRDX5	peroxiredoxin 5	1409	2	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17663	PRG3	proteoglycan 3	700	19	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17664	PRH1	proline-rich protein HaeIII subfamily 1	9350	14	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17665	PRKAB2	protein kinase, AMP-activated, beta 2 non-catalytic subunit	847	10	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17666	PRM2	protamine 2	313	2	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17667	PRM3	protamine 3	447	2	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17668	PRMT2	protein arginine methyltransferase 2	1342	10	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17669	PRND	prion protein 2 (dublet)	535	17	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17670	PROCA1	protein interacting with cyclin A1	1206	1	5	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17671	PRPF19	PRP19/PSO4 pre-mRNA processing factor 19 homolog (S. cerevisiae)	1575	1	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17672	PRPF6	PRP6 pre-mRNA processing factor 6 homolog (S. cerevisiae)	2906	2	4	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17673	PRR13	proline rich 13	459	19	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17674	PRR15	proline rich 15	390	2	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17675	PRR15L	proline rich 15-like	316	171	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17676	PRR23A	proline rich 23A	801	2	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17677	PRR23C	proline rich 23C	789	134	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17678	PRR4	proline rich 4 (lacrimal)	9763	17	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17679	PRR5-ARHGAP8		2385	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17680	PRSS2	protease, serine, 2 (trypsin 2)	412	238	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17681	PRSS27	protease, serine 27	893	55	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17682	PRSS45	protease, serine, 45	699	18	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17683	PRSSL1	protease, serine-like 1	870	7	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17684	PSENEN	presenilin enhancer 2 homolog (C. elegans)	995	2	1	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17685	PSG7	pregnancy specific beta-1-glycoprotein 7	1282	56	2	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17686	PSMA6	proteasome (prosome, macropain) subunit, alpha type, 6	765	1	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17687	PSMD10	proteasome (prosome, macropain) 26S subunit, non-ATPase, 10	709	40	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17688	PSME3	proteasome (prosome, macropain) activator subunit 3 (PA28 gamma; Ki)	844	51	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17689	PSMG2	proteasome (prosome, macropain) assembly chaperone 2	1031	58	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17690	PSORS1C1	psoriasis susceptibility 1 candidate 1	2590	7	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17691	PSPH	phosphoserine phosphatase	907	3	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17692	PTGDS	prostaglandin D2 synthase 21kDa (brain)	597	25	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17693	PTGES	prostaglandin E synthase	469	5	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17694	PTGES3	prostaglandin E synthase 3 (cytosolic)	511	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17695	PTH	parathyroid hormone	356	127	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17696	PTP4A2	protein tyrosine phosphatase type IVA, member 2	520	88	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17697	PTPLA	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member A	893	47	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17698	PTPN20A	protein tyrosine phosphatase, non-receptor type 20A	12143	50	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17699	PTPN20B	protein tyrosine phosphatase, non-receptor type 20B	12143	52	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17700	PTPN7	protein tyrosine phosphatase, non-receptor type 7	1232	0	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17701	PTTG2	pituitary tumor-transforming 2	575	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17702	PURB	purine-rich element binding protein B	941	4	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17703	PVALB	parvalbumin	349	23	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17704	PXMP4	peroxisomal membrane protein 4, 24kDa	651	5	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17705	PXT1	peroxisomal, testis specific 1	417	6	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17706	PYDC2	pyrin domain containing 2	292	287	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17707	PYY	peptide YY	867	102	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17708	RAB10	RAB10, member RAS oncogene family	623	40	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17709	RAB11A	RAB11A, member RAS oncogene family	667	42	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17710	RAB12	RAB12, member RAS oncogene family	755	30	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17711	RAB13	RAB13, member RAS oncogene family	642	10	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17712	RAB1A	RAB1A, member RAS oncogene family	638	11	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17713	RAB20	RAB20, member RAS oncogene family	709	4	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17714	RAB22A	RAB22A, member RAS oncogene family	609	22	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17715	RAB27A	RAB27A, member RAS oncogene family	686	9	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17716	RAB27B	RAB27B, member RAS oncogene family	677	7	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17717	RAB2A	RAB2A, member RAS oncogene family	667	100	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17718	RAB2B	RAB2B, member RAS oncogene family	760	43	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17719	RAB30	RAB30, member RAS oncogene family	628	11	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17720	RAB39	RAB39, member RAS oncogene family	660	7	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17721	RAB41	RAB41, member RAS oncogene family	893	27	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17722	RAB42	RAB42, member RAS oncogene family	318	124	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17723	RAB6A	RAB6A, member RAS oncogene family	765	32	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17724	RAB6C	RAB6C, member RAS oncogene family	765	16	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17725	RABIF	RAB interacting factor	378	64	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17726	RABL2A	RAB, member of RAS oncogene family-like 2A	723	121	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17727	RALB	v-ral simian leukemia viral oncogene homolog B (ras related; GTP binding protein)	637	66	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17728	RALGPS2	Ral GEF with PH domain and SH3 binding motif 2	3312	1	0	3	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17729	RAN	RAN, member RAS oncogene family	675	9	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17730	RANGRF	RAN guanine nucleotide release factor	743	38	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17731	RAP2C	RAP2C, member of RAS oncogene family	560	153	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17732	RASL10B	RAS-like, family 10, member B	620	2	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17733	RASL11B	RAS-like, family 11, member B	759	3	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17734	RASSF10	Ras association (RalGDS/AF-6) domain family (N-terminal) member 10	1852	31	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17735	RAX2	retina and anterior neural fold homeobox 2	563	2	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17736	RBBP4	retinoblastoma binding protein 4	1676	18	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17737	RBM24	RNA binding motif protein 24	758	2	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17738	RBM3	RNA binding motif (RNP1, RRM) protein 3	498	1	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17739	RBM8A	RNA binding motif protein 8A	547	20	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17740	RBMX	RNA binding motif protein, X-linked	1265	26	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17741	RCAN1	regulator of calcineurin 1	862	1	0	4	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17742	RCC2	regulator of chromosome condensation 2	1619	7	0	3	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17743	RCVRN	recoverin	611	0	0	5	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17744	REC8	REC8 homolog (yeast)	1717	36	1	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17745	REEP2	receptor accessory protein 2	787	0	0	4	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17746	REEP3	receptor accessory protein 3	796	39	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17747	REG3A	regenerating islet-derived 3 alpha	552	2	0	3	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17748	RER1	RER1 retention in endoplasmic reticulum 1 homolog (S. cerevisiae)	691	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17749	RETN	resistin	339	133	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17750	RFESD	Rieske (Fe-S) domain containing	649	34	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17751	RFPL1	ret finger protein-like 1	958	33	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17752	RFPL3	ret finger protein-like 3	958	6	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17753	RG9MTD1	RNA (guanine-9-) methyltransferase domain containing 1	1216	9	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17754	RGP1	RGP1 retrograde golgi transport homolog (S. cerevisiae)	1624	42	3	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17755	RGPD1	RANBP2-like and GRIP domain containing 1	10674	38	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17756	RGPD8	RANBP2-like and GRIP domain containing 8	5388	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17757	RGS10	regulator of G-protein signaling 10	575	3	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17758	RGS16	regulator of G-protein signaling 16	625	13	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17759	RGS4	regulator of G-protein signaling 4	929	0	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17760	RHEB	Ras homolog enriched in brain	583	79	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17761	RHOV	ras homolog gene family, member V	719	17	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17762	RHOXF2	Rhox homeobox family, member 2	1762	0	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17763	RHOXF2B	Rhox homeobox family, member 2B	1762	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17764	RHPN2	rhophilin, Rho GTPase binding protein 2	2119	1	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17765	RILP	Rab interacting lysosomal protein	1297	2	2	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17766	RIMS4	regulating synaptic membrane exocytosis 4	830	8	0	3	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17767	RIOK2	RIO kinase 2 (yeast)	1721	7	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17768	RIPPLY1	ripply1 homolog (zebrafish)	470	1	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17769	RIT1	Ras-like without CAAX 1	878	73	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17770	RLN3	relaxin 3	435	32	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17771	RMI1	RMI1, RecQ mediated genome instability 1, homolog (S. cerevisiae)	2005	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17772	RNASE2	ribonuclease, RNase A family, 2 (liver, eosinophil-derived neurotoxin)	490	29	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17773	RNASE3	ribonuclease, RNase A family, 3 (eosinophil cationic protein)	487	190	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17774	RNASEH2C	ribonuclease H2, subunit C	781	13	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17775	RNASEK	ribonuclease, RNase K	712	103	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17776	RNF114	ring finger protein 114	709	142	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17777	RNF125	ring finger protein 125	719	38	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17778	RNF139	ring finger protein 139	2014	20	2	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17779	RNF168	ring finger protein 168	1738	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17780	RNF185	ring finger protein 185	603	37	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17781	RNF2	ring finger protein 2	1035	9	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17782	RNF216	ring finger protein 216	2836	1	1	3	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17783	RNF38	ring finger protein 38	1592	4	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17784	RNF7	ring finger protein 7	350	36	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17785	RNFT1	ring finger protein, transmembrane 1	1342	3	0	3	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17786	ROGDI	rogdi homolog (Drosophila)	907	35	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17787	ROMO1	reactive oxygen species modulator 1	569	313	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17788	ROPN1	ropporin, rhophilin associated protein 1	655	6	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17789	RPA3	replication protein A3, 14kDa	380	188	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17790	RPAIN	RPA interacting protein	1034	35	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
17791	RPL17	ribosomal protein L17	581	51	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
