gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	pCL2	pFN2	pCF	p	q
TAB2	TGF-beta activated kinase 1/MAP3K7 binding protein 2	2120	5	0	6	2	0	1	0	3	3	3	9.471457e-01	1	8.330000e-01	1.000000e+00	8.108370e-01	2.532735e-01	9.985779e-01	1
MC5R	melanocortin 5 receptor	978	13	1	2	2	0	0	0	2	2	2	9.471679e-01	1	4.780000e-01	9.999990e-01	4.680000e-01	8.434534e-01	9.985791e-01	1
KLF7	Kruppel-like factor 7 (ubiquitous)	947	18	0	1	1	1	0	0	2	2	2	9.471960e-01	1	6.450000e-01	9.999989e-01	6.491543e-01	2.397914e-01	9.985807e-01	1
CD40LG	CD40 ligand (TNF superfamily, member 5, hyper-IgM syndrome)	802	30	0	1	0	0	0	0	0	0	0	9.985820e-01	NaN	NaN	NaN	NaN	1	9.985820e-01	1
CES3	carboxylesterase 3 (brain)	1764	1	0	5	1	1	0	0	2	2	2	9.472518e-01	1	8.270000e-01	9.999997e-01	8.233991e-01	1.163837e-01	9.985837e-01	1
DHH	desert hedgehog homolog (Drosophila)	1199	7	1	1	2	0	0	0	2	2	2	9.472893e-01	1	8.680000e-01	9.999993e-01	8.625782e-01	9.997915e-01	9.985857e-01	1
PARN	poly(A)-specific ribonuclease (deadenylation nuclease)	2012	0	2	3	4	0	0	0	4	4	4	9.473125e-01	1	5.810000e-01	1.000000e+00	5.841348e-01	1.117544e-01	9.985870e-01	1
SLITRK3	SLIT and NTRK-like family, member 3	2934	1	1	9	24	2	0	1	27	23	27	9.473479e-01	1	9.440000e-01	1	9.355672e-01	9.056798e-01	9.985889e-01	1
DBF4	DBF4 homolog (S. cerevisiae)	2069	31	0	3	0	0	0	0	0	0	0	9.985903e-01	NaN	NaN	NaN	NaN	1	9.985903e-01	1
COCH	coagulation factor C homolog, cochlin (Limulus polyphemus)	1839	2	1	2	2	1	0	0	3	3	3	9.475308e-01	1	5.110000e-01	1.000000e+00	5.080785e-01	2.158815e-01	9.985988e-01	1
PRR5	proline rich 5 (renal)	1283	16	1	2	3	0	0	0	3	2	3	9.475478e-01	1	5.840000e-01	9.999994e-01	5.572330e-01	2.633727e-01	9.985997e-01	1
TBX2	T-box 2	2163	1	2	5	7	0	0	0	7	7	7	9.475549e-01	1	9.970000e-01	1	9.986242e-01	3.112546e-01	9.986001e-01	1
TPM3	tropomyosin 3	1277	0	0	0	0	0	0	0	0	0	0	9.986002e-01	NaN	NaN	NaN	NaN	1	9.986002e-01	1
BLID	BH3-like motif containing, cell death inducer	327	76	0	0	0	0	0	0	0	0	0	9.986007e-01	NaN	NaN	NaN	NaN	1	9.986007e-01	1
ZBTB46	zinc finger and BTB domain containing 46	1782	0	0	6	4	0	0	0	4	4	4	9.476152e-01	1	7.650000e-01	1.000000e+00	7.397058e-01	9.541169e-01	9.986033e-01	1
ZC3H7B	zinc finger CCCH-type containing 7B	3020	24	2	2	6	0	0	0	6	6	6	9.476171e-01	1	7.300000e-01	1	7.335035e-01	4.944094e-01	9.986034e-01	1
LDHB	lactate dehydrogenase B	1033	55	0	2	0	0	0	0	0	0	0	9.986052e-01	NaN	NaN	NaN	NaN	1	9.986052e-01	1
FRMD7	FERM domain containing 7	2189	3	2	3	3	0	0	0	3	3	3	9.476590e-01	1	5.160000e-01	1.000000e+00	5.087762e-01	6.017174e-01	9.986057e-01	1
SLC17A2	solute carrier family 17 (sodium phosphate), member 2	1515	3	2	2	1	1	1	0	3	3	3	9.476857e-01	1	8.900000e-01	1.000000e+00	8.775025e-01	4.974702e-01	9.986071e-01	1
PRB3	proline-rich protein BstNI subfamily 3	1065	10	1	2	1	1	0	0	2	2	2	9.477207e-01	1	5.480000e-01	9.999991e-01	5.359199e-01	1.883204e-02	9.986090e-01	1
PPARD	peroxisome proliferator-activated receptor delta	1367	11	2	3	3	0	0	0	3	3	3	9.477481e-01	1	3.500000e-01	1.000000e+00	3.494884e-01	3.788409e-01	9.986105e-01	1
C15orf53	chromosome 15 open reading frame 53	546	16	0	1	0	0	0	0	0	0	0	9.986128e-01	NaN	NaN	NaN	NaN	1	9.986128e-01	1
SPIRE1	spire homolog 1 (Drosophila)	2386	22	0	3	3	0	0	0	3	3	3	9.478020e-01	1	7.300000e-01	1.000000e+00	7.484873e-01	7.683226e-01	9.986133e-01	1
CELSR3	cadherin, EGF LAG seven-pass G-type receptor 3 (flamingo homolog, Drosophila)	10094	1	2	10	16	1	0	1	18	16	18	9.478159e-01	1	9.040000e-01	1	9.094551e-01	9.006867e-01	9.986141e-01	1
ABCF2	ATP-binding cassette, sub-family F (GCN20), member 2	1963	12	0	3	1	0	0	0	1	1	1	9.986141e-01	NaN	NaN	NaN	NaN	8.191882e-01	9.986141e-01	1
SH3GL3	SH3-domain GRB2-like 3	1179	2	0	4	2	0	0	0	2	2	2	9.478476e-01	1	4.580000e-01	9.999993e-01	4.697436e-01	9.351786e-01	9.986158e-01	1
FRMD1	FERM domain containing 1	1701	3	0	2	4	0	0	0	4	4	4	9.478594e-01	1	9.320000e-01	1.000000e+00	9.342502e-01	3.406948e-01	9.986164e-01	1
TES	testis derived transcript (3 LIM domains)	1290	46	0	2	0	0	0	0	0	0	0	9.986179e-01	NaN	NaN	NaN	NaN	1	9.986179e-01	1
ANAPC16	anaphase promoting complex subunit 16	341	11	0	0	0	0	0	0	0	0	0	9.986204e-01	NaN	NaN	NaN	NaN	1	9.986204e-01	1
TULP3	tubby like protein 3	1568	11	1	2	1	0	0	0	1	1	1	9.986217e-01	NaN	NaN	NaN	NaN	3.092269e-01	9.986217e-01	1
RAB27B	RAB27B, member RAS oncogene family	673	20	0	0	0	0	0	0	0	0	0	9.986253e-01	NaN	NaN	NaN	NaN	1	9.986253e-01	1
POTEM	POTE ankyrin domain family, member M	1565	510	0	0	1	0	0	0	1	1	1	9.986266e-01	NaN	NaN	NaN	NaN	9.597451e-01	9.986266e-01	1
MYLK2	myosin light chain kinase 2	1835	76	1	2	2	0	0	0	2	2	2	9.480671e-01	1	8.620000e-01	9.999997e-01	8.638566e-01	9.886481e-01	9.986275e-01	1
ZNF583	zinc finger protein 583	1722	3	0	2	2	0	0	0	2	2	2	9.480784e-01	1	8.870000e-01	9.999997e-01	8.832358e-01	9.244986e-01	9.986281e-01	1
RFX5	regulatory factor X, 5 (influences HLA class II expression)	1883	11	0	2	2	0	0	0	2	2	2	9.481105e-01	1	4.930000e-01	9.999997e-01	4.724923e-01	5.159320e-01	9.986298e-01	1
CBLN4	cerebellin 4 precursor	614	91	0	1	4	1	0	0	5	5	5	9.483129e-01	1	4.740000e-01	1.000000e+00	4.836247e-01	9.435812e-01	9.986406e-01	1
MARCH9	membrane-associated ring finger (C3HC4) 9	1225	13	0	0	2	0	0	0	2	2	2	9.483273e-01	1	6.550000e-01	9.999993e-01	6.527778e-01	5.601029e-01	9.986414e-01	1
NAT16	N-acetyltransferase 16 (GCN5-related, putative)	1143	0	1	3	3	0	0	0	3	3	3	9.483360e-01	1	9.350000e-01	1.000000e+00	9.450010e-01	9.355749e-01	9.986418e-01	1
CDKAL1	CDK5 regulatory subunit associated protein 1-like 1	1798	34	0	2	3	0	0	0	3	3	3	9.483717e-01	1	8.720000e-01	1.000000e+00	8.615666e-01	8.161958e-01	9.986437e-01	1
MAS1L	MAS1 oncogene-like	1137	1	0	8	1	0	0	0	1	1	1	9.986460e-01	NaN	NaN	NaN	NaN	9.748954e-01	9.986460e-01	1
FGF10	fibroblast growth factor 10	635	3	1	1	1	1	0	0	2	2	2	9.484252e-01	1	3.530000e-01	9.999976e-01	3.691227e-01	6.223613e-01	9.986465e-01	1
KRT17	keratin 17	1327	8	0	0	0	0	0	0	0	0	0	9.986479e-01	NaN	NaN	NaN	NaN	1	9.986479e-01	1
GNAZ	guanine nucleotide binding protein (G protein), alpha z polypeptide	1072	3	0	1	2	0	0	0	2	2	2	9.484616e-01	1	8.430000e-01	9.999991e-01	8.367573e-01	7.071968e-01	9.986485e-01	1
SLC38A5	solute carrier family 38, member 5	1477	0	2	2	3	0	0	0	3	3	3	9.484641e-01	1	5.980000e-01	1.000000e+00	5.917851e-01	4.382679e-01	9.986486e-01	1
GRAMD4	GRAM domain containing 4	1805	0	1	4	1	1	0	0	2	2	2	9.485682e-01	1	9.660000e-01	9.999997e-01	9.647443e-01	3.229809e-01	9.986541e-01	1
PIGT	phosphatidylinositol glycan anchor biosynthesis, class T	1781	12	1	2	2	0	0	0	2	2	2	9.486372e-01	1	6.870000e-01	9.999997e-01	6.876873e-01	6.534588e-01	9.986578e-01	1
OPN5	opsin 5	1188	0	2	2	2	0	0	0	2	2	2	9.486528e-01	1	8.460000e-01	9.999993e-01	8.471978e-01	9.541974e-01	9.986586e-01	1
ZNF682	zinc finger protein 682	1622	4	0	4	7	0	0	0	7	7	7	9.486540e-01	1	5.570000e-01	1	5.549723e-01	7.312106e-01	9.986586e-01	1
GLDN	gliomedin	1692	23	1	3	3	0	0	0	3	3	3	9.486710e-01	1	9.820000e-01	1.000000e+00	9.780647e-01	9.520639e-01	9.986595e-01	1
RCC2	regulator of chromosome condensation 2	1614	1	1	3	0	0	0	0	0	0	0	9.986612e-01	NaN	NaN	NaN	NaN	1	9.986612e-01	1
HSPB3	heat shock 27kDa protein 3	453	15	0	0	0	0	0	0	0	0	0	9.986621e-01	NaN	NaN	NaN	NaN	1	9.986621e-01	1
MSI2	musashi homolog 2 (Drosophila)	1311	2	1	1	0	0	0	0	0	0	0	9.986625e-01	NaN	NaN	NaN	NaN	1	9.986625e-01	1
HIVEP2	human immunodeficiency virus type I enhancer binding protein 2	7361	4	0	10	11	1	0	2	14	14	14	9.487307e-01	1	7.230000e-01	1	7.371060e-01	1.128019e-01	9.986627e-01	1
RPL27A	ribosomal protein L27a	470	7	3	0	0	0	0	0	0	0	0	9.986651e-01	NaN	NaN	NaN	NaN	1	9.986651e-01	1
OTP	orthopedia homeobox	986	4	0	4	1	0	0	0	1	1	1	9.986674e-01	NaN	NaN	NaN	NaN	6.355556e-01	9.986674e-01	1
SCYL1	SCY1-like 1 (S. cerevisiae)	2519	2	1	4	4	0	0	0	4	4	4	9.488217e-01	1	7.160000e-01	1.000000e+00	7.025836e-01	1.629598e-01	9.986675e-01	1
TIMP2	TIMP metallopeptidase inhibitor 2	679	0	1	3	0	0	0	0	0	0	0	9.986686e-01	NaN	NaN	NaN	NaN	1	9.986686e-01	1
FCHSD1	FCH and double SH3 domains 1	2286	43	0	3	3	0	0	0	3	3	3	9.488771e-01	1	4.920000e-01	1.000000e+00	5.118635e-01	7.893081e-01	9.986704e-01	1
ASAH2B	N-acylsphingosine amidohydrolase (non-lysosomal ceramidase) 2B	585	24	0	0	0	0	0	0	0	0	0	9.986712e-01	NaN	NaN	NaN	NaN	1	9.986712e-01	1
NRN1L	neuritin 1-like	506	0	1	2	2	0	0	0	2	2	2	9.489007e-01	1	7.250000e-01	9.999962e-01	6.930449e-01	7.172983e-01	9.986716e-01	1
GUSB	glucuronidase, beta	2000	3	1	5	4	0	0	0	4	4	4	9.489638e-01	1	7.470000e-01	1.000000e+00	7.401437e-01	2.210694e-01	9.986749e-01	1
NOMO3	NODAL modulator 3	3930	7	0	0	0	0	0	0	0	0	0	9.986765e-01	NaN	NaN	NaN	NaN	1	9.986765e-01	1
GTF2H5	general transcription factor IIH, polypeptide 5	220	9	0	0	0	0	0	0	0	0	0	9.986770e-01	NaN	NaN	NaN	NaN	1	9.986770e-01	1
EMD	emerin (Emery-Dreifuss muscular dystrophy)	785	29	1	1	0	0	0	0	0	0	0	9.986779e-01	NaN	NaN	NaN	NaN	1	9.986779e-01	1
SFTA2	surfactant associated 2	245	0	0	2	0	0	0	0	0	0	0	9.986796e-01	NaN	NaN	NaN	NaN	1	9.986796e-01	1
PLEKHA2	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 2	1369	1	2	1	1	1	0	0	2	2	2	9.491490e-01	1	9.160000e-01	9.999995e-01	9.060189e-01	5.576324e-01	9.986846e-01	1
MRPL30	mitochondrial ribosomal protein L30	568	59	0	0	0	0	0	0	0	0	0	9.986847e-01	NaN	NaN	NaN	NaN	1	9.986847e-01	1
RIMBP2	RIMS binding protein 2	3238	0	0	15	18	0	0	2	20	18	20	9.491631e-01	1	4.810000e-01	1	5.006233e-01	9.197794e-01	9.986853e-01	1
CUEDC1	CUE domain containing 1	1194	29	0	2	2	0	0	0	2	2	2	9.492110e-01	1	7.960000e-01	9.999993e-01	7.741403e-01	7.132167e-01	9.986878e-01	1
KIAA1522	KIAA1522	3462	30	0	5	6	0	0	0	6	6	6	9.493077e-01	1	8.290000e-01	1	8.236613e-01	8.609747e-01	9.986929e-01	1
NCBP2L	nuclear cap binding protein subunit 2-like	462	25	1	0	0	0	0	0	0	0	0	9.986952e-01	NaN	NaN	NaN	NaN	1	9.986952e-01	1
STK39	serine threonine kinase 39 (STE20/SPS1 homolog, yeast)	1706	4	0	1	1	0	0	1	2	2	2	9.493783e-01	1	8.650000e-01	9.999997e-01	8.505332e-01	6.004494e-02	9.986965e-01	1
CEP152	centrosomal protein 152kDa	5245	0	2	5	7	0	1	0	8	8	8	9.494662e-01	1	9.760000e-01	1	9.747228e-01	1.828803e-01	9.987011e-01	1
ATP13A1	ATPase type 13A1	3759	4	0	7	8	0	1	0	9	9	9	9.494907e-01	1	5.140000e-01	1	4.996425e-01	2.498504e-01	9.987024e-01	1
MSL1	male-specific lethal 1 homolog (Drosophila)	1886	8	1	1	2	0	0	0	2	2	2	9.495084e-01	1	4.360000e-01	9.999997e-01	4.235005e-01	6.061816e-01	9.987033e-01	1
CTRB2	chymotrypsinogen B2	816	6	1	0	0	0	0	0	0	0	0	9.987050e-01	NaN	NaN	NaN	NaN	1	9.987050e-01	1
RASD1	RAS, dexamethasone-induced 1	850	4	0	2	3	0	0	0	3	2	3	9.495490e-01	1	8.140000e-01	9.999986e-01	8.070558e-01	8.915927e-01	9.987054e-01	1
IRGQ	immunity-related GTPase family, Q	1880	13	0	3	3	0	0	0	3	3	3	9.495846e-01	1	8.260000e-01	1.000000e+00	8.071737e-01	5.626316e-01	9.987072e-01	1
RBPJ	recombination signal binding protein for immunoglobulin kappa J region	1600	10	1	3	1	1	0	0	2	2	2	9.495960e-01	1	1	9.999996e-01	1	9.135306e-01	9.987078e-01	1
ETF1	eukaryotic translation termination factor 1	1396	0	1	2	0	0	0	0	0	0	0	9.987110e-01	NaN	NaN	NaN	NaN	1	9.987110e-01	1
APOF	apolipoprotein F	985	12	0	0	0	0	0	0	0	0	0	9.987114e-01	NaN	NaN	NaN	NaN	1	9.987114e-01	1
TCEAL1	transcription elongation factor A (SII)-like 1	480	10	0	0	0	0	0	0	0	0	0	9.987115e-01	NaN	NaN	NaN	NaN	1	9.987115e-01	1
USP11	ubiquitin specific peptidase 11	2972	1	3	2	5	0	0	1	6	6	6	9.496747e-01	1	7.400000e-01	1	7.328796e-01	4.665823e-01	9.987119e-01	1
HOXA4	homeobox A4	967	0	1	3	4	0	0	0	4	4	4	9.496790e-01	1	9.960000e-01	1.000000e+00	9.970868e-01	5.203866e-01	9.987121e-01	1
ENSA	endosulfine alpha	780	5	0	0	0	0	0	0	0	0	0	9.987122e-01	NaN	NaN	NaN	NaN	1	9.987122e-01	1
ZYG11B	zyg-11 homolog B (C. elegans)	2295	19	1	2	2	0	0	0	2	1	2	9.987166e-01	NaN	NaN	NaN	NaN	9.493459e-01	9.987166e-01	1
GPR139	G protein-coupled receptor 139	1066	0	0	4	3	0	0	0	3	3	3	9.497960e-01	1	3.160000e-01	1.000000e+00	2.979402e-01	7.498224e-01	9.987181e-01	1
AMY1A	amylase, alpha 1A (salivary)	1572	536	0	0	1	0	0	0	1	1	1	9.987214e-01	NaN	NaN	NaN	NaN	9.530359e-01	9.987214e-01	1
BEND7	BEN domain containing 7	1644	7	1	3	2	0	0	0	2	2	2	9.498900e-01	1	6.060000e-01	9.999996e-01	5.875026e-01	5.575120e-01	9.987230e-01	1
PPOX	protoporphyrinogen oxidase	1714	21	2	0	2	0	0	0	2	2	2	9.500712e-01	1	3.580000e-01	9.999997e-01	3.601176e-01	9.067478e-01	9.987323e-01	1
SH3TC2	SH3 domain and tetratricopeptide repeats 2	4096	1	4	4	9	1	0	0	10	10	10	9.500773e-01	1	9.320000e-01	1	9.184156e-01	8.870282e-01	9.987326e-01	1
ADCY10	adenylate cyclase 10 (soluble)	5043	7	1	7	8	1	0	0	9	9	9	9.501239e-01	1	5.960000e-01	1	5.800426e-01	5.726833e-01	9.987350e-01	1
LRFN1	leucine rich repeat and fibronectin type III domain containing 1	2320	0	0	9	10	0	0	0	10	10	10	9.501956e-01	1	4.840000e-01	1	4.692031e-01	6.489078e-01	9.987386e-01	1
GPS1	G protein pathway suppressor 1	1679	4	1	2	1	0	0	1	2	2	2	9.503505e-01	1	3.890000e-01	9.999996e-01	4.019757e-01	9.048386e-01	9.987465e-01	1
SUMF2	sulfatase modifying factor 2	1377	0	4	0	3	0	0	0	3	3	3	9.504192e-01	1	7.650000e-01	1.000000e+00	7.554246e-01	7.804219e-01	9.987500e-01	1
CTNNBIP1	catenin, beta interacting protein 1	254	0	0	2	0	0	0	0	0	0	0	9.987509e-01	NaN	NaN	NaN	NaN	1	9.987509e-01	1
FADS1	fatty acid desaturase 1	1597	16	0	1	1	0	0	1	2	2	2	9.504388e-01	1	7.610000e-01	9.999996e-01	7.723949e-01	2.690185e-01	9.987510e-01	1
AUTS2	autism susceptibility candidate 2	3995	4	1	5	13	0	1	0	14	14	14	9.504746e-01	1	7.460000e-01	1	7.277031e-01	9.729302e-01	9.987529e-01	1
SEC24D	SEC24 related gene family, member D (S. cerevisiae)	3206	2	2	1	5	0	1	0	6	6	6	9.504770e-01	1	5.460000e-01	1	5.611537e-01	8.117651e-01	9.987530e-01	1
LASP1	LIM and SH3 protein 1	810	5	0	0	0	0	0	0	0	0	0	9.987535e-01	NaN	NaN	NaN	NaN	1	9.987535e-01	1
CAND1	cullin-associated and neddylation-dissociated 1	3749	2	0	3	5	0	1	0	6	6	6	9.505310e-01	1	7.640000e-01	1	7.479544e-01	9.507333e-01	9.987557e-01	1
FCGR1A	Fc fragment of IgG, high affinity Ia, receptor (CD64)	1145	1	0	0	0	0	0	0	0	0	0	9.987562e-01	NaN	NaN	NaN	NaN	1	9.987562e-01	1
SAE1	SUMO1 activating enzyme subunit 1	1147	35	1	0	0	0	0	0	0	0	0	9.987566e-01	NaN	NaN	NaN	NaN	1	9.987566e-01	1
GPR42	G protein-coupled receptor 42	1043	3	0	0	0	0	0	0	0	0	0	9.987571e-01	NaN	NaN	NaN	NaN	1	9.987571e-01	1
PIN1	peptidylprolyl cis/trans isomerase, NIMA-interacting 1	558	33	1	0	0	0	0	0	0	0	0	9.987598e-01	NaN	NaN	NaN	NaN	1	9.987598e-01	1
PAN3	PAN3 polyA specific ribonuclease subunit homolog (S. cerevisiae)	2802	12	1	1	3	0	0	0	3	3	3	9.506504e-01	1	5.870000e-01	1.000000e+00	5.649895e-01	8.029529e-01	9.987618e-01	1
BAG2	BCL2-associated athanogene 2	660	0	0	0	0	0	0	0	0	0	0	9.987626e-01	NaN	NaN	NaN	NaN	1	9.987626e-01	1
PRR21	proline rich 21	1170	0	0	3	2	0	0	0	2	2	2	9.506766e-01	1	2.050000e-01	9.999993e-01	2.009018e-01	3.248217e-01	9.987631e-01	1
STK32C	serine/threonine kinase 32C	1808	0	9	1	0	0	0	1	1	1	1	9.987632e-01	NaN	NaN	NaN	NaN	5.348837e-01	9.987632e-01	1
GSKIP	GSK3B interacting protein	427	74	0	0	0	0	0	0	0	0	0	9.987634e-01	NaN	NaN	NaN	NaN	1	9.987634e-01	1
KLRD1	killer cell lectin-like receptor subfamily D, member 1	563	9	0	0	0	0	0	0	0	0	0	9.987664e-01	NaN	NaN	NaN	NaN	1	9.987664e-01	1
BAD	BCL2-antagonist of cell death	819	0	2	0	0	0	0	0	0	0	0	9.987720e-01	NaN	NaN	NaN	NaN	1	9.987720e-01	1
GPR146	G protein-coupled receptor 146	1004	7	0	2	2	0	0	0	2	2	2	9.508569e-01	1	7.310000e-01	9.999990e-01	7.416149e-01	2.459693e-01	9.987722e-01	1
OR2M7	olfactory receptor, family 2, subfamily M, member 7	939	11	0	1	2	0	0	0	2	2	2	9.508705e-01	1	6.990000e-01	9.999989e-01	7.053664e-01	5.978795e-01	9.987729e-01	1
BEX5	BEX family member 5	336	2	1	0	0	0	0	0	0	0	0	9.987755e-01	NaN	NaN	NaN	NaN	1	9.987755e-01	1
CLIC3	chloride intracellular channel 3	731	72	0	1	2	0	0	0	2	2	2	9.509802e-01	1	8.730000e-01	9.999981e-01	8.689691e-01	9.908162e-01	9.987784e-01	1
FXYD6	FXYD domain containing ion transport regulator 6	400	0	2	0	0	0	0	0	0	0	0	9.987805e-01	NaN	NaN	NaN	NaN	1	9.987805e-01	1
GRPEL1	GrpE-like 1, mitochondrial (E. coli)	666	51	0	1	0	0	0	0	0	0	0	9.987810e-01	NaN	NaN	NaN	NaN	1	9.987810e-01	1
VPS52	vacuolar protein sorting 52 homolog (S. cerevisiae)	2423	51	1	2	1	0	0	0	1	1	1	9.987818e-01	NaN	NaN	NaN	NaN	2.075472e-01	9.987818e-01	1
ARL5B	ADP-ribosylation factor-like 5B	560	7	0	0	0	0	0	0	0	0	0	9.987842e-01	NaN	NaN	NaN	NaN	1	9.987842e-01	1
HSD11B1	hydroxysteroid (11-beta) dehydrogenase 1	899	1	0	0	0	0	0	0	0	0	0	9.987873e-01	NaN	NaN	NaN	NaN	1	9.987873e-01	1
MURC	muscle-related coiled-coil protein	1099	1	0	5	2	0	0	1	3	3	3	9.512086e-01	1	7.290000e-01	1.000000e+00	7.178303e-01	2.782365e-01	9.987899e-01	1
FIZ1	FLT3-interacting zinc finger 1	1495	0	0	6	11	0	0	0	11	10	11	9.512164e-01	1	8.770000e-01	1	8.750178e-01	3.111451e-02	9.987902e-01	1
RIMS4	regulating synaptic membrane exocytosis 4	833	9	0	3	0	0	0	0	0	0	0	9.987931e-01	NaN	NaN	NaN	NaN	1	9.987931e-01	1
JHDM1D	jumonji C domain containing histone demethylase 1 homolog D (S. cerevisiae)	2960	4	0	2	2	0	0	0	2	2	2	9.513395e-01	1	9.750000e-01	9.999999e-01	9.712184e-01	5.873057e-02	9.987964e-01	1
LDOC1L	leucine zipper, down-regulated in cancer 1-like	720	0	0	5	4	0	0	0	4	4	4	9.513590e-01	1	9.560000e-01	1.000000e+00	9.601774e-01	1.130527e-01	9.987974e-01	1
PCSK5	proprotein convertase subtilisin/kexin type 5	6016	2	1	11	24	1	3	0	28	26	28	9.513851e-01	1	9.980000e-01	1	9.982535e-01	9.780215e-01	9.987987e-01	1
CREB3L2	cAMP responsive element binding protein 3-like 2	1881	1	2	5	3	0	0	0	3	3	3	9.514070e-01	1	5.430000e-01	1.000000e+00	5.370181e-01	4.214038e-01	9.987998e-01	1
CLIC4	chloride intracellular channel 4	782	6	1	0	0	0	0	0	0	0	0	9.988003e-01	NaN	NaN	NaN	NaN	1	9.988003e-01	1
ZNF750	zinc finger protein 750	2176	23	0	5	3	0	0	1	4	4	4	9.514287e-01	1	4.520000e-01	1.000000e+00	4.403103e-01	2.197196e-01	9.988008e-01	1
C15orf37	chromosome 15 open reading frame 37	395	1	2	0	0	0	0	0	0	0	0	9.988016e-01	NaN	NaN	NaN	NaN	1	9.988016e-01	1
CRTAP	cartilage associated protein	1230	6	0	2	2	0	0	0	2	2	2	9.514756e-01	1	7.520000e-01	9.999993e-01	7.426772e-01	2.687745e-01	9.988032e-01	1
TXNDC11	thioredoxin domain containing 11	3006	18	2	5	7	0	0	0	7	7	7	9.515210e-01	1	9.670000e-01	1	9.582492e-01	4.859721e-02	9.988054e-01	1
ZNF586	zinc finger protein 586	1601	56	0	0	0	0	0	0	0	0	0	9.988057e-01	NaN	NaN	NaN	NaN	1	9.988057e-01	1
PARK2	Parkinson disease (autosomal recessive, juvenile) 2, parkin	1468	25	1	5	9	1	1	0	11	11	11	9.515442e-01	1	5.270000e-01	1	5.332701e-01	6.730631e-01	9.988066e-01	1
KLHL30	kelch-like 30 (Drosophila)	1761	0	2	4	6	0	0	0	6	6	6	9.516239e-01	1	9.040000e-01	1	8.906921e-01	4.109724e-01	9.988105e-01	1
FTSJ3	FtsJ homolog 3 (E. coli)	2620	5	4	0	1	0	0	0	1	1	1	9.988117e-01	NaN	NaN	NaN	NaN	6.428571e-02	9.988117e-01	1
RAPH1	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1	3999	25	1	4	4	1	0	0	5	5	5	9.516562e-01	1	9.640000e-01	1	9.650439e-01	3.038949e-01	9.988121e-01	1
ZNF614	zinc finger protein 614	1888	4	0	1	4	0	0	0	4	3	4	9.517437e-01	1	9.570000e-01	1.000000e+00	9.653977e-01	5.022232e-01	9.988165e-01	1
DLG4	discs, large homolog 4 (Drosophila)	2533	1	1	1	3	0	0	0	3	3	3	9.517673e-01	1	4.900000e-01	1.000000e+00	4.697781e-01	9.539554e-01	9.988176e-01	1
PRAMEF4	PRAME family member 4	1445	14	0	0	0	0	0	0	0	0	0	9.988184e-01	NaN	NaN	NaN	NaN	1	9.988184e-01	1
PLAC9	placenta-specific 9	397	0	0	2	0	0	0	0	0	0	0	9.988187e-01	NaN	NaN	NaN	NaN	1	9.988187e-01	1
YWHAG	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide	748	0	0	3	0	0	0	0	0	0	0	9.988193e-01	NaN	NaN	NaN	NaN	1	9.988193e-01	1
MAML2	mastermind-like 2 (Drosophila)	3487	4	0	1	4	0	0	0	4	4	4	9.518912e-01	1	8.720000e-01	1.000000e+00	8.632844e-01	3.810247e-01	9.988238e-01	1
MCF2L	MCF.2 cell line derived transforming sequence-like	4571	0	10	5	15	0	3	0	18	15	18	9.519105e-01	1	9.690000e-01	1	9.610077e-01	2.086862e-01	9.988247e-01	1
GPA33	glycoprotein A33 (transmembrane)	984	1	2	1	0	0	0	0	0	0	0	9.988250e-01	NaN	NaN	NaN	NaN	1	9.988250e-01	1
OSTM1	osteopetrosis associated transmembrane protein 1	1025	42	0	0	0	0	0	0	0	0	0	9.988258e-01	NaN	NaN	NaN	NaN	1	9.988258e-01	1
SMG8	smg-8 homolog, nonsense mediated mRNA decay factor (C. elegans)	2994	1	0	2	0	0	0	0	0	0	0	9.988278e-01	NaN	NaN	NaN	NaN	1	9.988278e-01	1
TNPO2	transportin 2 (importin 3, karyopherin beta 2b)	2782	22	2	4	1	0	0	0	1	1	1	9.988279e-01	NaN	NaN	NaN	NaN	1	9.988279e-01	1
NKX2-1	NK2 homeobox 1	1214	1	3	5	3	0	0	0	3	1	3	9.988321e-01	NaN	NaN	NaN	NaN	6.276417e-01	9.988321e-01	1
ADARB1	adenosine deaminase, RNA-specific, B1 (RED1 homolog rat)	2273	8	1	2	2	0	0	0	2	2	2	9.520892e-01	1	2.220000e-01	9.999998e-01	2.392351e-01	5.392043e-01	9.988335e-01	1
PPIL1	peptidylprolyl isomerase (cyclophilin)-like 1	513	17	0	1	0	0	0	0	0	0	0	9.988367e-01	NaN	NaN	NaN	NaN	1	9.988367e-01	1
MBD5	methyl-CpG binding domain protein 5	5220	8	1	5	4	1	0	0	5	5	5	9.521802e-01	1	5.400000e-01	1	5.184264e-01	7.523312e-01	9.988380e-01	1
DUSP5	dual specificity phosphatase 5	1167	0	0	7	5	0	0	1	6	6	6	9.521813e-01	1	5.460000e-01	1	5.508449e-01	7.648090e-01	9.988380e-01	1
