gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	pCL2	pFN2	pCF	p	q
MRPL38	mitochondrial ribosomal protein L38	1175	41	0	1	1	0	0	0	1	1	1	9.739865e-01	NaN	NaN	NaN	NaN	8.208955e-01	9.739865e-01	1
ZBTB6	zinc finger and BTB domain containing 6	1279	4	0	0	2	0	0	0	2	2	2	7.808420e-01	1	8.250000e-01	9.999994e-01	8.357958e-01	9.027747e-01	9.740086e-01	1
SLC52A3	solute carrier family 52, riboflavin transporter, member 3	1471	1	0	4	6	1	0	0	7	5	7	7.808551e-01	1	7.160000e-01	1.000000e+00	7.178999e-01	4.802926e-01	9.740119e-01	1
TPH2	tryptophan hydroxylase 2	1513	0	1	2	5	0	0	0	5	5	5	7.808843e-01	1	9.660000e-01	1.000000e+00	9.606318e-01	6.539177e-01	9.740191e-01	1
CETN3	centrin, EF-hand protein, 3 (CDC31 homolog, yeast)	671	1	0	2	1	0	0	0	1	1	1	9.740292e-01	NaN	NaN	NaN	NaN	4.474886e-01	9.740292e-01	1
DDIT4L	DNA-damage-inducible transcript 4-like	586	10	0	1	2	0	0	0	2	2	2	7.809378e-01	1	7.560000e-01	9.999971e-01	7.642105e-01	3.186141e-01	9.740323e-01	1
ITGA6	integrin, alpha 6	3603	3	4	5	8	3	0	0	11	11	11	7.809727e-01	1	8.140000e-01	1	8.253168e-01	6.975483e-01	9.740409e-01	1
ACRBP	acrosin binding protein	1682	4	2	2	4	0	0	0	4	4	4	7.810045e-01	1	6.730000e-01	1.000000e+00	6.747818e-01	1.949137e-01	9.740488e-01	1
MRPL39	mitochondrial ribosomal protein L39	1146	2	1	1	1	0	0	0	1	1	1	9.740632e-01	NaN	NaN	NaN	NaN	8.992806e-01	9.740632e-01	1
GLMN	glomulin, FKBP associated protein	1853	6	1	1	3	0	0	1	4	4	4	7.810935e-01	1	7.030000e-01	1.000000e+00	6.972627e-01	6.735314e-02	9.740708e-01	1
RCBTB1	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1	1661	18	1	2	5	0	0	0	5	5	5	7.811153e-01	1	8.440000e-01	1.000000e+00	8.432019e-01	9.847709e-01	9.740762e-01	1
CATSPERD	catsper channel auxiliary subunit delta	2826	2	1	5	8	0	1	1	10	9	10	7.812988e-01	1	3.330000e-01	1	3.301510e-01	4.979188e-01	9.741215e-01	1
IGF1	insulin-like growth factor 1 (somatomedin C)	679	19	0	1	2	0	0	0	2	2	2	7.813486e-01	1	4.560000e-01	9.999979e-01	4.314649e-01	9.450010e-01	9.741338e-01	1
KCNMB1	potassium large conductance calcium-activated channel, subfamily M, beta member 1	669	41	0	1	1	0	0	0	1	1	1	9.741690e-01	NaN	NaN	NaN	NaN	6.470588e-01	9.741690e-01	1
C16orf80	chromosome 16 open reading frame 80	602	73	1	1	2	0	0	0	2	2	2	7.816766e-01	1	4.760000e-01	9.999973e-01	4.863646e-01	3.752563e-01	9.742146e-01	1
C18orf25	chromosome 18 open reading frame 25	1224	35	1	0	3	0	0	0	3	3	3	7.816953e-01	1	6.020000e-01	1.000000e+00	6.176844e-01	4.614457e-01	9.742192e-01	1
STAT5A	signal transducer and activator of transcription 5A	2461	0	1	2	5	0	0	0	5	4	5	7.818018e-01	1	9.940000e-01	1.000000e+00	9.968384e-01	2.671223e-01	9.742455e-01	1
FH	fumarate hydratase	1569	22	4	0	1	0	0	1	2	2	2	9.823708e-01	1	7.670000e-01	9.999996e-01	7.788274e-01	1.845033e-01	9.742862e-01	1
RAB37	RAB37, member RAS oncogene family	1019	22	0	1	1	0	2	0	3	3	3	7.820693e-01	1	7.210000e-01	1.000000e+00	7.104591e-01	1.166738e-01	9.743113e-01	1
HNRNPH2	heterogeneous nuclear ribonucleoprotein H2 (H')	1350	8	1	1	4	0	0	0	4	3	4	7.822154e-01	1	9.970000e-01	1.000000e+00	9.935271e-01	1.519508e-02	9.743471e-01	1
LYPD5	LY6/PLAUR domain containing 5	772	0	2	2	3	1	0	0	4	4	4	7.823166e-01	1	7.620000e-01	1.000000e+00	7.744362e-01	4.085646e-01	9.743720e-01	1
DOPEY1	dopey family member 1	7693	4	1	5	20	0	0	1	21	19	21	7.823576e-01	1	8.160000e-01	1	8.132137e-01	8.367619e-01	9.743821e-01	1
HPGD	hydroxyprostaglandin dehydrogenase 15-(NAD)	937	12	0	0	1	0	0	1	2	2	2	7.824207e-01	1	6.090000e-01	9.999989e-01	6.174117e-01	1.473932e-01	9.743976e-01	1
LSM12	LSM12 homolog (S. cerevisiae)	804	1	1	1	1	1	0	0	2	2	2	7.824783e-01	1	1	9.999985e-01	1	6.471620e-01	9.744117e-01	1
RAB5C	RAB5C, member RAS oncogene family	770	10	1	1	3	0	0	0	3	3	3	7.827012e-01	1	8.720000e-01	1.000000e+00	8.798467e-01	9.058764e-01	9.744663e-01	1
GUCA1A	guanylate cyclase activator 1A (retina)	618	28	0	0	2	0	0	0	2	2	2	7.827078e-01	1	8.150000e-01	9.999974e-01	8.289242e-01	3.733188e-01	9.744679e-01	1
DNAJC10	DnaJ (Hsp40) homolog, subfamily C, member 10	2480	11	2	3	6	0	1	1	8	8	8	7.828598e-01	1	5.070000e-01	1	5.097167e-01	4.767927e-01	9.745052e-01	1
KRTAP19-5	keratin associated protein 19-5	219	18	0	2	3	0	0	0	3	3	2	7.829288e-01	1	6.130000e-01	9.999998e-01	6.250939e-01	5.448086e-01	9.745221e-01	1
SLC25A34	solute carrier family 25, member 34	931	3	0	1	1	0	0	0	1	1	1	9.745479e-01	NaN	NaN	NaN	NaN	8.571429e-01	9.745479e-01	1
ZNF615	zinc finger protein 615	2301	7	0	1	7	1	0	0	8	7	8	7.830440e-01	1	8.170000e-01	1	8.182147e-01	5.588129e-01	9.745503e-01	1
SPINT2	serine peptidase inhibitor, Kunitz type, 2	783	7	0	1	1	0	1	0	2	2	2	7.830818e-01	1	8.830000e-01	9.999984e-01	8.639605e-01	3.354165e-01	9.745595e-01	1
SLU7	SLU7 splicing factor homolog (S. cerevisiae)	1817	19	1	2	2	0	2	0	4	4	4	7.832238e-01	1	8.060000e-01	1.000000e+00	8.094288e-01	6.281174e-01	9.745942e-01	1
ZNF512	zinc finger protein 512	1806	6	0	2	1	0	0	0	1	1	1	9.746555e-01	NaN	NaN	NaN	NaN	5.206983e-01	9.746555e-01	1
CST3	cystatin C	449	2	0	1	3	0	0	0	3	3	3	7.834819e-01	1	6.340000e-01	1.000000e+00	6.186158e-01	4.205598e-01	9.746572e-01	1
KCNH4	potassium voltage-gated channel, subfamily H (eag-related), member 4	3114	0	0	6	9	0	0	1	10	9	10	7.835129e-01	1	4.130000e-01	1	4.222234e-01	7.997598e-01	9.746648e-01	1
VDAC2	voltage-dependent anion channel 2	1030	25	0	2	3	0	0	0	3	3	3	7.836213e-01	1	8.510000e-01	1.000000e+00	8.769688e-01	1.463924e-01	9.746912e-01	1
ZNF273	zinc finger protein 273	1744	27	0	4	5	1	0	2	8	8	8	7.836746e-01	1	7.530000e-01	1	7.793617e-01	9.384274e-01	9.747042e-01	1
SPDYE1	speedy homolog E1 (Xenopus laevis)	1031	4	0	1	1	0	0	0	1	1	1	9.747226e-01	NaN	NaN	NaN	NaN	7.741935e-01	9.747226e-01	1
NLRX1	NLR family member X1	3122	10	1	5	13	1	0	0	14	13	14	7.838493e-01	1	6.260000e-01	1	6.519616e-01	7.696066e-01	9.747468e-01	1
BAD	BCL2-antagonist of cell death	819	0	2	0	1	0	0	0	1	1	1	9.748313e-01	NaN	NaN	NaN	NaN	2.452830e-01	9.748313e-01	1
PHKA1	phosphorylase kinase, alpha 1 (muscle)	3851	3	1	4	8	1	0	0	9	8	9	7.843492e-01	1	4.230000e-01	1	4.181345e-01	5.786609e-03	9.748684e-01	1
USP18	ubiquitin specific peptidase 18	1155	16	0	3	1	0	0	0	1	1	1	9.748999e-01	NaN	NaN	NaN	NaN	1.567797e-01	9.748999e-01	1
EFHD1	EF-hand domain family, member D1	748	0	0	2	3	0	0	0	3	3	3	7.845270e-01	1	9.790000e-01	1.000000e+00	9.851242e-01	4.528381e-01	9.749115e-01	1
BBS2	Bardet-Biedl syndrome 2	2230	25	0	3	6	0	0	0	6	6	6	7.845444e-01	1	5.240000e-01	1	5.583121e-01	9.063334e-01	9.749157e-01	1
ATP5B	ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide	1626	2	1	1	3	0	0	0	3	3	3	7.846260e-01	1	9.730000e-01	1.000000e+00	9.821390e-01	5.221817e-01	9.749355e-01	1
KRT72	keratin 72	1568	4	2	2	7	0	0	0	7	7	7	7.846998e-01	1	6.280000e-01	1	6.157340e-01	7.175153e-01	9.749535e-01	1
ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide	1160	32	0	4	4	0	1	0	5	5	5	7.847084e-01	1	5.000000e-01	1.000000e+00	4.766430e-01	9.609429e-01	9.749555e-01	1
TRAPPC10	trafficking protein particle complex 10	3911	4	1	6	5	0	1	2	8	8	8	7.847662e-01	1	8.680000e-01	1	8.697132e-01	4.672737e-01	9.749695e-01	1
SPSB2	splA/ryanodine receptor domain and SOCS box containing 2	934	15	0	0	1	0	1	0	2	2	2	7.847694e-01	1	8.410000e-01	9.999989e-01	8.425197e-01	8.139829e-01	9.749703e-01	1
ZNF250	zinc finger protein 250	1724	0	0	3	2	1	0	0	3	3	3	7.847957e-01	1	5.420000e-01	1.000000e+00	5.221228e-01	5.236311e-01	9.749767e-01	1
GPX5	glutathione peroxidase 5 (epididymal androgen-related protein)	684	15	0	1	1	0	0	0	1	1	1	9.750072e-01	NaN	NaN	NaN	NaN	2.945320e-01	9.750072e-01	1
STX3	syntaxin 3	1071	7	0	0	2	0	0	0	2	2	2	7.849832e-01	1	9.970000e-01	9.999991e-01	9.916674e-01	5.689608e-01	9.750221e-01	1
FAM73A	family with sequence similarity 73, member A	1962	9	0	3	0	0	1	0	1	1	1	9.750819e-01	NaN	NaN	NaN	NaN	6.212766e-01	9.750819e-01	1
ALOX5	arachidonate 5-lipoxygenase	2077	1	1	4	13	0	1	0	14	12	14	7.853094e-01	1	8.920000e-01	1	8.966401e-01	5.290564e-01	9.751010e-01	1
FUT7	fucosyltransferase 7 (alpha (1,3) fucosyltransferase)	1034	9	0	4	4	0	0	1	5	5	5	7.854407e-01	1	8.070000e-01	1.000000e+00	8.124317e-01	1.622346e-01	9.751327e-01	1
DNAJA2	DnaJ (Hsp40) homolog, subfamily A, member 2	1271	39	0	2	3	0	0	0	3	3	3	7.855499e-01	1	5.570000e-01	1.000000e+00	5.863700e-01	4.618925e-01	9.751591e-01	1
OR6C74	olfactory receptor, family 6, subfamily C, member 74	939	20	0	1	3	0	0	1	4	4	4	7.856832e-01	1	6.820000e-01	1.000000e+00	6.946640e-01	4.390503e-01	9.751913e-01	1
PARN	poly(A)-specific ribonuclease (deadenylation nuclease)	2012	5	2	3	6	0	0	0	6	6	6	7.858120e-01	1	7.910000e-01	1	7.934802e-01	7.187209e-02	9.752223e-01	1
KDM1A	lysine (K)-specific demethylase 1A	2727	43	1	5	7	0	0	0	7	7	7	7.858604e-01	1	9.900000e-01	1	9.880313e-01	3.951852e-01	9.752340e-01	1
DNAJB4	DnaJ (Hsp40) homolog, subfamily B, member 4	1022	43	0	1	2	0	0	0	2	2	2	7.859391e-01	1	4.730000e-01	9.999991e-01	4.952249e-01	3.480146e-01	9.752530e-01	1
NR2F6	nuclear receptor subfamily 2, group F, member 6	1227	1	0	2	2	0	0	1	3	3	3	7.859570e-01	1	4.020000e-01	1.000000e+00	3.980857e-01	4.307503e-01	9.752572e-01	1
GPR112	G protein-coupled receptor 112	9386	1	2	11	26	1	0	1	28	26	28	7.860630e-01	1	7.660000e-01	1	7.615758e-01	4.260765e-01	9.752828e-01	1
OMP	olfactory marker protein	492	2	0	2	1	0	0	0	1	1	1	9.752957e-01	NaN	NaN	NaN	NaN	3.700000e-01	9.752957e-01	1
OR5L1	olfactory receptor, family 5, subfamily L, member 1	936	23	0	2	8	0	0	0	8	7	8	7.861529e-01	1	8.500000e-01	1	8.295269e-01	9.808605e-01	9.753044e-01	1
PUS3	pseudouridylate synthase 3	1454	8	0	1	3	0	0	0	3	3	3	7.861561e-01	1	3.870000e-01	1.000000e+00	3.610735e-01	8.896957e-01	9.753052e-01	1
RNF2	ring finger protein 2	1035	5	0	2	3	0	0	0	3	2	3	7.864641e-01	1	8.640000e-01	9.999991e-01	8.589054e-01	4.477375e-01	9.753792e-01	1
FAM189B	family with sequence similarity 189, member B	2054	0	2	4	9	1	0	0	10	10	10	7.866326e-01	1	6.820000e-01	1	6.823235e-01	3.768229e-01	9.754197e-01	1
CUL2	cullin 2	2375	1	2	2	3	1	0	2	6	6	6	7.868805e-01	1	6.270000e-01	1	6.316724e-01	2.028029e-01	9.754791e-01	1
MED23	mediator complex subunit 23	4344	0	1	2	5	0	0	0	5	5	5	7.868851e-01	1	4.870000e-01	1	4.974893e-01	6.654513e-01	9.754802e-01	1
WDR45	WD repeat domain 45	1519	20	2	0	2	0	2	0	4	4	4	7.870753e-01	1	7.180000e-01	1.000000e+00	7.323204e-01	9.857420e-01	9.755258e-01	1
DOK7	docking protein 7	1879	1	0	4	8	0	0	0	8	8	8	7.870975e-01	1	8.980000e-01	1	9.041488e-01	4.277147e-01	9.755311e-01	1
SLC37A3	solute carrier family 37 (glycerol-3-phosphate transporter), member 3	1686	12	3	2	5	0	0	0	5	5	5	7.871078e-01	1	6.690000e-01	1.000000e+00	6.647890e-01	7.326779e-01	9.755336e-01	1
DUXA	double homeobox A	635	13	0	0	1	0	1	0	2	2	2	7.871540e-01	1	4.210000e-01	9.999976e-01	4.011984e-01	4.541633e-01	9.755446e-01	1
GALK2	galactokinase 2	1481	15	1	2	3	0	1	0	4	4	4	7.872083e-01	1	9.390000e-01	1.000000e+00	9.366332e-01	2.685753e-01	9.755577e-01	1
SFRP4	secreted frizzled-related protein 4	1061	11	0	2	3	0	0	0	3	3	3	7.874357e-01	1	9.820000e-01	1.000000e+00	9.756002e-01	6.602907e-01	9.756120e-01	1
FAM13B	family with sequence similarity 13, member B	2898	0	2	2	3	0	1	2	6	5	6	7.874705e-01	1	8.690000e-01	1.000000e+00	8.618864e-01	3.379120e-01	9.756203e-01	1
CCNO	cyclin O	1061	70	0	1	1	0	0	0	1	1	1	9.756398e-01	NaN	NaN	NaN	NaN	8.219178e-01	9.756398e-01	1
HKDC1	hexokinase domain containing 1	2873	4	0	8	11	1	0	0	12	12	12	7.877051e-01	1	5.420000e-01	1	5.453292e-01	3.739852e-01	9.756763e-01	1
ATP11C	ATPase, class VI, type 11C	3730	10	2	6	13	2	1	0	16	16	16	7.877459e-01	1	8.030000e-01	1	7.747153e-01	3.218560e-05	9.756861e-01	1
NAT2	N-acetyltransferase 2 (arylamine N-acetyltransferase)	877	212	0	1	3	0	0	0	3	3	3	7.877828e-01	1	8.240000e-01	1.000000e+00	8.290095e-01	9.655722e-01	9.756949e-01	1
TVP23C		1126	1	0	2	1	0	0	0	1	1	1	9.757127e-01	NaN	NaN	NaN	NaN	4.796748e-01	9.757127e-01	1
MARCH2	membrane-associated ring finger (C3HC4) 2	753	1	2	3	1	0	0	0	1	1	1	9.757514e-01	NaN	NaN	NaN	NaN	2.173913e-01	9.757514e-01	1
NXPH4	neurexophilin 4	931	1	0	2	1	0	0	1	2	2	2	7.883736e-01	1	7.880000e-01	9.999989e-01	7.775488e-01	4.748354e-01	9.758356e-01	1
OR5H14	olfactory receptor, family 5, subfamily H, member 14	933	28	0	2	4	0	0	0	4	4	4	7.884074e-01	1	9.690000e-01	1.000000e+00	9.698958e-01	5.900547e-01	9.758436e-01	1
RAB21	RAB21, member RAS oncogene family	702	17	0	2	1	0	0	0	1	1	1	9.758559e-01	NaN	NaN	NaN	NaN	1.600000e-02	9.758559e-01	1
NAT1	N-acetyltransferase 1 (arylamine N-acetyltransferase)	1067	5	0	1	1	0	0	0	1	1	1	9.758713e-01	NaN	NaN	NaN	NaN	7.041261e-01	9.758713e-01	1
RUNDC3B	RUN domain containing 3B	1466	4	0	1	0	1	0	0	1	1	1	9.758784e-01	NaN	NaN	NaN	NaN	9.197531e-01	9.758784e-01	1
BLOC1S4	biogenesis of lysosomal organelles complex-1, subunit 4, cappuccino	654	9	0	1	1	0	0	0	1	1	1	9.759102e-01	NaN	NaN	NaN	NaN	2.000000e-01	9.759102e-01	1
ACOX3	acyl-Coenzyme A oxidase 3, pristanoyl	2167	5	1	3	5	0	1	0	6	6	6	7.888028e-01	1	7.860000e-01	1	7.812937e-01	8.235483e-02	9.759375e-01	1
PRDM14	PR domain containing 14	1740	6	0	1	1	0	0	0	1	1	1	9.759416e-01	NaN	NaN	NaN	NaN	3.025641e-01	9.759416e-01	1
CCDC101	coiled-coil domain containing 101	914	1	1	3	4	0	1	0	5	4	5	7.888326e-01	1	8.190000e-01	1.000000e+00	8.334352e-01	5.453523e-01	9.759446e-01	1
CD81	CD81 molecule	1122	7	0	2	2	0	0	0	2	2	2	7.889095e-01	1	8.990000e-01	9.999992e-01	8.918527e-01	6.692688e-01	9.759628e-01	1
C15orf57	chromosome 15 open reading frame 57	875	5	0	0	1	0	0	0	1	1	1	9.759749e-01	NaN	NaN	NaN	NaN	8.652850e-01	9.759749e-01	1
PCSK1	proprotein convertase subtilisin/kexin type 1	2355	4	1	6	6	1	1	0	8	8	8	7.890537e-01	1	7.210000e-01	1	7.176551e-01	2.020146e-01	9.759970e-01	1
NCAN	neurocan	4018	2	0	8	16	0	0	0	16	16	16	7.891006e-01	1	5.030000e-01	1	4.970872e-01	5.399292e-01	9.760081e-01	1
DIP2B	DIP2 disco-interacting protein 2 homolog B (Drosophila)	4879	0	3	4	8	1	1	0	10	10	10	7.891383e-01	1	9.800000e-01	1	9.852840e-01	2.423103e-01	9.760171e-01	1
ZNF846	zinc finger protein 846	1618	5	0	1	3	0	0	0	3	3	3	7.891643e-01	1	6.520000e-01	1.000000e+00	6.427902e-01	9.794544e-01	9.760232e-01	1
NSG2		617	2	0	1	3	0	0	0	3	3	3	7.893620e-01	1	7.180000e-01	1.000000e+00	7.017793e-01	7.274086e-01	9.760700e-01	1
PDE6C	phosphodiesterase 6C, cGMP-specific, cone, alpha prime	2661	2	1	6	5	0	0	1	6	6	6	7.893634e-01	1	5.260000e-01	1	5.169332e-01	2.339031e-01	9.760703e-01	1
HYKK		1196	47	1	0	2	0	0	0	2	2	2	7.895047e-01	1	4.880000e-01	9.999993e-01	4.723991e-01	4.496753e-01	9.761037e-01	1
ADORA1	adenosine A1 receptor	1024	3	0	0	2	0	0	0	2	2	2	7.896179e-01	1	9.940000e-01	9.999991e-01	9.919375e-01	1.914894e-01	9.761305e-01	1
SIRPB1	signal-regulatory protein beta 1	2427	0	0	2	1	0	0	0	1	1	1	9.761332e-01	NaN	NaN	NaN	NaN	8.821918e-01	9.761332e-01	1
CEP68	centrosomal protein 68kDa	2457	8	0	2	6	0	0	0	6	6	6	7.896524e-01	1	8.370000e-01	1	8.472207e-01	8.567264e-01	9.761386e-01	1
POTEF	POTE ankyrin domain family, member F	3314	2	0	1	3	0	0	1	4	4	4	7.899392e-01	1	6.550000e-01	1.000000e+00	6.086385e-01	9.794086e-01	9.762063e-01	1
ZBTB38	zinc finger and BTB domain containing 38	3595	32	0	6	11	0	0	0	11	10	11	7.900521e-01	1	8.840000e-01	1	8.926575e-01	5.988175e-01	9.762329e-01	1
ERCC1	excision repair cross-complementing rodent repair deficiency, complementation group 1 (includes overlapping antisense sequence)	1053	7	0	3	3	0	0	0	3	3	3	7.902677e-01	1	6.710000e-01	1.000000e+00	6.915641e-01	2.273316e-01	9.762837e-01	1
MOB2	MOB kinase activator 2	823	0	1	2	3	0	0	0	3	3	3	7.903049e-01	1	4.150000e-01	1.000000e+00	3.792605e-01	5.686684e-01	9.762924e-01	1
NIPAL2	NIPA-like domain containing 2	1224	1	1	1	1	1	0	0	2	2	2	7.904087e-01	1	6.900000e-01	9.999993e-01	6.877127e-01	1.825833e-01	9.763169e-01	1
TMED1	transmembrane emp24 protein transport domain containing 1	754	7	1	1	1	2	0	0	3	3	3	7.904878e-01	1	5.850000e-01	1.000000e+00	5.775679e-01	3.674653e-01	9.763355e-01	1
FNIP2	folliculin interacting protein 2	3587	5	0	3	13	1	0	0	14	12	14	7.905976e-01	1	8.520000e-01	1	8.703308e-01	7.269587e-01	9.763613e-01	1
N4BP3	NEDD4 binding protein 3	1647	7	0	1	3	0	1	0	4	4	4	7.906135e-01	1	9.710000e-01	1.000000e+00	9.751535e-01	8.131486e-01	9.763650e-01	1
LGALS4	lectin, galactoside-binding, soluble, 4 (galectin 4)	1008	8	1	3	1	0	0	0	1	1	1	9.763803e-01	NaN	NaN	NaN	NaN	6.088889e-01	9.763803e-01	1
POU4F1	POU class 4 homeobox 1	1264	0	0	5	10	1	0	0	11	11	11	7.906914e-01	1	9.760000e-01	1	9.806007e-01	8.209631e-01	9.763833e-01	1
NELFA		1660	1	2	3	4	1	0	1	6	6	6	7.907397e-01	1	9.130000e-01	1	9.043907e-01	9.364603e-01	9.763947e-01	1
STAMBPL1	STAM binding protein-like 1	1481	4	2	2	0	0	0	1	1	1	1	9.764470e-01	NaN	NaN	NaN	NaN	1	9.764470e-01	1
LIPI	lipase, member I	1530	5	0	1	1	0	0	0	1	1	1	9.764633e-01	NaN	NaN	NaN	NaN	7.441860e-01	9.764633e-01	1
DGAT2	diacylglycerol O-acyltransferase homolog 2 (mouse)	1195	33	0	2	3	0	0	0	3	3	3	7.910330e-01	1	8.540000e-01	1.000000e+00	8.529189e-01	4.423047e-01	9.764635e-01	1
HOMER3	homer homolog 3 (Drosophila)	1118	2	1	1	1	0	0	1	2	2	2	7.912166e-01	1	5.560000e-01	9.999992e-01	5.682611e-01	8.276187e-01	9.765065e-01	1
OR4X1	olfactory receptor, family 4, subfamily X, member 1	918	26	0	2	0	1	0	0	1	1	1	9.765081e-01	NaN	NaN	NaN	NaN	7.192118e-01	9.765081e-01	1
NUDT9	nudix (nucleoside diphosphate linked moiety X)-type motif 9	1081	6	0	1	1	0	1	0	2	2	2	7.912535e-01	1	8.050000e-01	9.999992e-01	8.035540e-01	4.872321e-01	9.765151e-01	1
LCN15	lipocalin 15	575	12	0	2	2	0	0	0	2	2	2	7.912987e-01	1	2.470000e-01	9.999970e-01	2.290233e-01	6.731662e-02	9.765257e-01	1
COL6A1	collagen, type VI, alpha 1	3223	3	1	11	20	1	1	0	22	20	21	7.913064e-01	1	5.340000e-01	1	5.023137e-01	9.048831e-01	9.765275e-01	1
MCM2	minichromosome maintenance complex component 2	2775	13	0	5	11	0	0	0	11	11	11	7.915081e-01	1	6.400000e-01	1	6.333642e-01	4.147386e-01	9.765747e-01	1
NEK8	NIMA (never in mitosis gene a)- related kinase 8	2135	9	2	1	5	0	0	1	6	6	6	7.915376e-01	1	9.880000e-01	1	9.906256e-01	5.086038e-01	9.765816e-01	1
REG1B	regenerating islet-derived 1 beta (pancreatic stone protein, pancreatic thread protein)	517	4	0	2	7	0	0	0	7	6	7	7.915987e-01	1	6.390000e-01	1.000000e+00	6.390801e-01	9.503233e-01	9.765959e-01	1
KSR1	kinase suppressor of ras 1	3177	0	2	4	9	0	1	0	10	10	10	7.916153e-01	1	7.700000e-01	1	7.398193e-01	9.351261e-02	9.765998e-01	1
TREML2	triggering receptor expressed on myeloid cells-like 2	982	14	1	0	2	0	0	0	2	2	2	7.918718e-01	1	6.440000e-01	9.999990e-01	6.473299e-01	8.162046e-01	9.766597e-01	1
DOCK5	dedicator of cytokinesis 5	5905	2	5	12	23	0	5	1	29	28	29	7.918880e-01	1	3.650000e-01	1	3.835220e-01	7.665520e-01	9.766634e-01	1
CELA1	chymotrypsin-like elastase family, member 1	805	0	1	3	1	0	0	0	1	1	1	9.766967e-01	NaN	NaN	NaN	NaN	7.694064e-01	9.766967e-01	1
MTMR8	myotubularin related protein 8	3154	1	1	2	7	0	0	0	7	7	7	7.920336e-01	1	9.590000e-01	1	9.575816e-01	8.883596e-01	9.766974e-01	1
ZNF682	zinc finger protein 682	1622	5	0	5	9	0	0	0	9	9	9	7.920699e-01	1	7.020000e-01	1	7.199619e-01	9.792642e-01	9.767059e-01	1
STPG1	sperm-tail PG-rich repeat containing 1	1033	17	0	0	2	0	0	0	2	2	2	7.920926e-01	1	5.360000e-01	9.999991e-01	5.511615e-01	6.925842e-01	9.767111e-01	1
ACAA1	acetyl-Coenzyme A acyltransferase 1 (peroxisomal 3-oxoacyl-Coenzyme A thiolase)	1338	19	0	1	4	0	0	0	4	4	4	7.921086e-01	1	4.550000e-01	1.000000e+00	4.422072e-01	6.748320e-01	9.767149e-01	1
OR4C46	olfactory receptor, family 4, subfamily C, member 46	930	3	0	2	3	0	0	1	4	4	4	7.922610e-01	1	7.370000e-01	1.000000e+00	7.440344e-01	2.598958e-01	9.767504e-01	1
PRDM4	PR domain containing 4	2446	51	0	4	8	0	1	0	9	7	9	7.924317e-01	1	9.500000e-01	1	9.508663e-01	3.070170e-01	9.767901e-01	1
FAIM3	Fas apoptotic inhibitory molecule 3	1201	24	1	0	1	0	0	0	1	1	1	9.767913e-01	NaN	NaN	NaN	NaN	1.000000e+00	9.767913e-01	1
OBFC1	oligonucleotide/oligosaccharide-binding fold containing 1	1139	9	0	2	3	0	0	0	3	3	3	7.924776e-01	1	4.090000e-01	1.000000e+00	4.136952e-01	1.237845e-01	9.768008e-01	1
LMBRD1	LMBR1 domain containing 1	1683	7	1	2	7	0	1	0	8	8	8	7.925317e-01	1	4.440000e-01	1	4.504263e-01	8.814137e-01	9.768134e-01	1
YOD1	YOD1 OTU deubiquinating enzyme 1 homolog (S. cerevisiae)	1104	7	1	0	4	0	0	0	4	4	4	7.927498e-01	1	9.830000e-01	1.000000e+00	9.869463e-01	1.040957e-01	9.768641e-01	1
HTRA1	HtrA serine peptidase 1	1475	14	0	2	10	1	0	0	11	10	11	7.927845e-01	1	8.330000e-01	1	8.360669e-01	4.572883e-01	9.768721e-01	1
GRIA4	glutamate receptor, ionotrophic, AMPA 4	3041	58	2	5	15	1	2	0	18	18	18	7.928012e-01	1	6.380000e-01	1	6.438421e-01	9.916817e-01	9.768760e-01	1
MRGPRX4	MAS-related GPR, member X4	969	1	0	6	5	0	0	0	5	5	5	7.928270e-01	1	6.060000e-01	1.000000e+00	6.107412e-01	7.272782e-01	9.768820e-01	1
TADA2B	transcriptional adaptor 2B	1267	49	0	2	7	0	0	0	7	5	7	7.928799e-01	1	5.660000e-01	1.000000e+00	5.764099e-01	8.599694e-01	9.768943e-01	1
PPFIA4	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4	3818	3	3	7	15	0	1	1	17	17	17	7.929138e-01	1	9.380000e-01	1	9.335719e-01	8.256767e-01	9.769021e-01	1
POLR1D	polymerase (RNA) I polypeptide D, 16kDa	755	14	1	3	1	0	0	0	1	1	1	9.769371e-01	NaN	NaN	NaN	NaN	4.305556e-01	9.769371e-01	1
RIBC2	RIB43A domain with coiled-coils 2	1158	2	1	3	3	0	0	1	4	3	4	9.162754e-01	1	6.200000e-01	9.999993e-01	6.242604e-01	5.935996e-01	9.770367e-01	1
SPATA32		1171	5	0	1	1	0	0	0	1	1	1	9.770618e-01	NaN	NaN	NaN	NaN	5.167038e-01	9.770618e-01	1
MAFK	v-maf musculoaponeurotic fibrosarcoma oncogene homolog K (avian)	475	5	0	1	1	0	0	0	1	1	1	9.770636e-01	NaN	NaN	NaN	NaN	8.676923e-01	9.770636e-01	1
