gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	pCL2	pFN2	pCF	p	q
MED14	mediator complex subunit 14	4485	3	0	3	2	1	0	0	3	3	3	9.812112e-01	1	8.640000e-01	1.000000e+00	8.757922e-01	3.710261e-02	9.998224e-01	1
EIF6	eukaryotic translation initiation factor 6	877	19	0	0	0	0	0	0	0	0	0	9.998230e-01	NaN	NaN	NaN	NaN	1	9.998230e-01	1
RIMS1	regulating synaptic membrane exocytosis 1	5420	5	0	8	20	1	2	0	23	22	23	9.812494e-01	1	9.990000e-01	1	9.981132e-01	7.718864e-01	9.998231e-01	1
TBR1	T-box, brain, 1	2069	3	0	5	3	0	0	0	3	3	3	9.812685e-01	1	9.600000e-01	1.000000e+00	9.702067e-01	9.429906e-01	9.998235e-01	1
CCDC108	coiled-coil domain containing 108	6306	2	5	8	9	2	0	2	13	13	13	9.812852e-01	1	9.520000e-01	1	9.508625e-01	2.699355e-01	9.998238e-01	1
IFI27L1	interferon, alpha-inducible protein 27-like 1	479	13	0	0	0	0	0	0	0	0	0	9.998241e-01	NaN	NaN	NaN	NaN	1	9.998241e-01	1
C16orf92	chromosome 16 open reading frame 92	411	59	0	0	0	0	0	0	0	0	0	9.998248e-01	NaN	NaN	NaN	NaN	1	9.998248e-01	1
BAG6	BCL2-associated athanogene 6	3603	4	1	8	8	0	0	0	8	7	8	9.813956e-01	1	8.750000e-01	1	8.970374e-01	7.551903e-01	9.998259e-01	1
HTR1E	5-hydroxytryptamine (serotonin) receptor 1E	1098	3	0	1	2	0	0	0	2	2	2	9.814193e-01	1	2.310000e-01	9.999992e-01	2.366292e-01	5.378972e-02	9.998263e-01	1
SHB	Src homology 2 domain containing adaptor protein B	1608	0	1	3	2	0	0	0	2	2	2	9.814456e-01	1	6.300000e-01	9.999996e-01	6.242589e-01	2.940652e-01	9.998268e-01	1
SUV39H2	suppressor of variegation 3-9 homolog 2 (Drosophila)	1253	4	0	1	0	0	0	0	0	0	0	9.998273e-01	NaN	NaN	NaN	NaN	1	9.998273e-01	1
INSIG2	insulin induced gene 2	694	0	0	0	0	0	0	0	0	0	0	9.998282e-01	NaN	NaN	NaN	NaN	1	9.998282e-01	1
ZBTB49	zinc finger and BTB domain containing 49	2322	8	0	3	2	0	0	0	2	2	2	9.815247e-01	1	4.670000e-01	9.999998e-01	4.668924e-01	1.335487e-01	9.998283e-01	1
SHANK2	SH3 and multiple ankyrin repeat domains 2	5895	16	1	3	14	0	0	1	15	13	14	9.815739e-01	1	9.440000e-01	1	9.367890e-01	6.088403e-01	9.998292e-01	1
GPX4	glutathione peroxidase 4 (phospholipid hydroperoxidase)	618	1	5	0	0	0	0	0	0	0	0	9.998293e-01	NaN	NaN	NaN	NaN	1	9.998293e-01	1
PCDHGC4	protocadherin gamma subfamily C, 4	2829	8	0	2	3	0	0	0	3	3	3	9.815830e-01	1	8.860000e-01	1.000000e+00	8.796201e-01	4.626202e-01	9.998294e-01	1
RPTN	repetin	2359	3	0	3	0	0	0	0	0	0	0	9.998294e-01	NaN	NaN	NaN	NaN	1	9.998294e-01	1
RHBDL3	rhomboid, veinlet-like 3 (Drosophila)	1247	8	1	4	1	1	0	0	2	2	2	9.816108e-01	1	4.290000e-01	9.999994e-01	4.166667e-01	6.855339e-01	9.998299e-01	1
RBM8A	RNA binding motif protein 8A	545	2	0	0	0	0	0	0	0	0	0	9.998301e-01	NaN	NaN	NaN	NaN	1	9.998301e-01	1
XPO5	exportin 5	3739	1	0	4	1	0	1	0	2	2	2	9.816581e-01	1	7.820000e-01	9.999999e-01	7.661538e-01	2.082848e-01	9.998307e-01	1
RPP25	ribonuclease P/MRP 25kDa subunit	600	17	0	0	0	0	0	0	0	0	0	9.998308e-01	NaN	NaN	NaN	NaN	1	9.998308e-01	1
C1orf94	chromosome 1 open reading frame 94	1821	1	1	3	2	0	0	0	2	2	2	9.816786e-01	1	9.140000e-01	9.999997e-01	9.159550e-01	4.634316e-01	9.998311e-01	1
ZCRB1	zinc finger CCHC-type and RNA binding motif 1	681	27	0	1	0	0	0	0	0	0	0	9.998313e-01	NaN	NaN	NaN	NaN	1	9.998313e-01	1
NMS	neuromedin S	500	48	0	0	0	0	0	0	0	0	0	9.998314e-01	NaN	NaN	NaN	NaN	1	9.998314e-01	1
SPINK4	serine peptidase inhibitor, Kazal type 4	405	3	0	0	0	0	0	0	0	0	0	9.998320e-01	NaN	NaN	NaN	NaN	1	9.998320e-01	1
KCNN2	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2	1768	5	1	3	5	0	0	0	5	5	5	9.817385e-01	1	6.050000e-01	1.000000e+00	5.877041e-01	9.599515e-01	9.998322e-01	1
GRIK5	glutamate receptor, ionotropic, kainate 5	3449	2	3	5	9	1	0	0	10	9	10	9.817532e-01	1	9.290000e-01	1	9.190564e-01	2.680811e-01	9.998325e-01	1
SLC45A4	solute carrier family 45, member 4	2679	1	3	5	5	0	0	0	5	5	5	9.817794e-01	1	5.530000e-01	1.000000e+00	5.705939e-01	3.642572e-01	9.998330e-01	1
NRG3	neuregulin 3	2522	0	1	9	17	1	0	0	18	17	18	9.818383e-01	1	9.390000e-01	1	9.472288e-01	9.821425e-01	9.998341e-01	1
ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3	2831	2	0	5	3	0	0	0	3	3	3	9.818412e-01	1	5.110000e-01	1.000000e+00	5.255682e-01	5.360359e-01	9.998341e-01	1
KIAA1217	KIAA1217	5925	26	2	12	16	2	0	3	21	20	21	9.818634e-01	1	9.720000e-01	1	9.788565e-01	3.303962e-01	9.998345e-01	1
SMIM11		384	344	0	0	0	0	0	0	0	0	0	9.998355e-01	NaN	NaN	NaN	NaN	1	9.998355e-01	1
PDE3A	phosphodiesterase 3A, cGMP-inhibited	3486	1	2	13	21	0	1	4	26	23	26	9.819328e-01	1	9.880000e-01	1	9.871963e-01	3.497614e-01	9.998358e-01	1
TIMP3	TIMP metallopeptidase inhibitor 3 (Sorsby fundus dystrophy, pseudoinflammatory)	652	7	0	4	0	0	0	0	0	0	0	9.998361e-01	NaN	NaN	NaN	NaN	1	9.998361e-01	1
TWIST1	twist homolog 1 (acrocephalosyndactyly 3; Saethre-Chotzen syndrome) (Drosophila)	609	1	0	3	3	0	0	0	3	3	3	9.819584e-01	1	6.150000e-01	1.000000e+00	6.031069e-01	8.119681e-01	9.998363e-01	1
SKIV2L	superkiller viralicidic activity 2-like (S. cerevisiae)	3849	5	1	6	3	0	0	0	3	3	3	9.819721e-01	1	9.410000e-01	1.000000e+00	9.352233e-01	8.926735e-01	9.998365e-01	1
TTC19	tetratricopeptide repeat domain 19	1542	4	3	0	2	1	0	0	3	3	3	9.819860e-01	1	6.480000e-01	1.000000e+00	6.602366e-01	5.008062e-01	9.998368e-01	1
C2orf88	chromosome 2 open reading frame 88	288	5	0	0	0	0	0	0	0	0	0	9.998377e-01	NaN	NaN	NaN	NaN	1	9.998377e-01	1
RAPGEF4	Rap guanine nucleotide exchange factor (GEF) 4	3191	0	5	4	6	0	0	0	6	6	6	9.821008e-01	1	4.940000e-01	1	4.803044e-01	4.819967e-01	9.998388e-01	1
SAMD5	sterile alpha motif domain containing 5	528	1	1	2	2	0	0	0	2	2	2	9.821147e-01	1	5.860000e-01	9.999964e-01	5.762319e-01	9.441327e-01	9.998391e-01	1
CNBP	CCHC-type zinc finger, nucleic acid binding protein	552	29	0	0	0	0	0	0	0	0	0	9.998396e-01	NaN	NaN	NaN	NaN	1	9.998396e-01	1
CXorf40A	chromosome X open reading frame 40A	492	50	0	0	0	0	0	0	0	0	0	9.998397e-01	NaN	NaN	NaN	NaN	1	9.998397e-01	1
DUSP6	dual specificity phosphatase 6	1177	13	0	2	2	0	0	0	2	2	2	9.821966e-01	1	6.180000e-01	9.999993e-01	5.738562e-01	8.271930e-01	9.998406e-01	1
SIGLEC8	sialic acid binding Ig-like lectin 8	1526	50	0	2	2	0	0	0	2	2	2	9.822195e-01	1	8.090000e-01	9.999996e-01	8.106587e-01	7.460094e-01	9.998410e-01	1
NAGPA	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase	1584	25	0	2	2	0	0	0	2	2	2	9.822708e-01	1	8.920000e-01	9.999996e-01	8.868394e-01	3.571176e-01	9.998419e-01	1
PPP1R12B	protein phosphatase 1, regulatory (inhibitor) subunit 12B	3287	16	3	2	4	0	0	0	4	4	4	9.822913e-01	1	8.890000e-01	1.000000e+00	8.759379e-01	1.168831e-02	9.998423e-01	1
MITD1	MIT, microtubule interacting and transport, domain containing 1	774	34	0	1	0	0	0	0	0	0	0	9.998424e-01	NaN	NaN	NaN	NaN	1	9.998424e-01	1
KIF1B	kinesin family member 1B	7192	8	6	5	13	0	0	0	13	12	13	9.823170e-01	1	7.180000e-01	1	7.098377e-01	9.466925e-01	9.998427e-01	1
AP1S3	adaptor-related protein complex 1, sigma 3 subunit	736	23	0	1	0	0	0	0	0	0	0	9.998430e-01	NaN	NaN	NaN	NaN	1	9.998430e-01	1
TCF12	transcription factor 12 (HTF4, helix-loop-helix transcription factors 4)	2348	7	4	3	2	0	0	0	2	1	2	9.998434e-01	NaN	NaN	NaN	NaN	7.810811e-01	9.998434e-01	1
GALNTL6	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 6	1985	5	2	1	9	2	2	0	13	13	13	9.824084e-01	1	8.840000e-01	1	8.746557e-01	2.201730e-01	9.998444e-01	1
CDSN	corneodesmosin	1594	3	7	0	0	0	0	0	0	0	0	9.998446e-01	NaN	NaN	NaN	NaN	1	9.998446e-01	1
CXorf48	chromosome X open reading frame 48	817	14	0	0	0	0	0	0	0	0	0	9.998447e-01	NaN	NaN	NaN	NaN	1	9.998447e-01	1
ATP1A1	ATPase, Na+/K+ transporting, alpha 1 polypeptide	3174	1	0	2	2	0	0	0	2	2	2	9.824366e-01	1	3.240000e-01	9.999999e-01	3.022640e-01	7.854654e-01	9.998449e-01	1
NFKBIZ	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, zeta	2201	45	1	2	2	0	0	0	2	2	2	9.824699e-01	1	6.780000e-01	9.999998e-01	6.742342e-01	1.815935e-01	9.998454e-01	1
GPR107	G protein-coupled receptor 107	1879	24	3	2	1	0	1	0	2	2	2	9.824796e-01	1	9.860000e-01	9.999997e-01	9.847973e-01	2.086593e-01	9.998456e-01	1
PLEKHM2	pleckstrin homology domain containing, family M (with RUN domain) member 2	3136	6	1	6	6	0	1	0	7	7	7	9.824907e-01	1	8.480000e-01	1	8.367838e-01	1.167981e-01	9.998458e-01	1
USP25	ubiquitin specific peptidase 25	3478	9	2	1	6	0	0	1	7	6	7	9.825120e-01	1	7.680000e-01	1	7.733500e-01	7.783819e-01	9.998462e-01	1
PGLYRP1	peptidoglycan recognition protein 1	599	6	0	1	0	0	0	0	0	0	0	9.998464e-01	NaN	NaN	NaN	NaN	1	9.998464e-01	1
FUNDC1	FUN14 domain containing 1	484	77	0	0	0	0	0	0	0	0	0	9.998474e-01	NaN	NaN	NaN	NaN	1	9.998474e-01	1
ZNF414	zinc finger protein 414	1213	6	0	2	2	0	0	0	2	2	2	9.825940e-01	1	8.990000e-01	9.999993e-01	1	3.789851e-01	9.998476e-01	1
NFX1	nuclear transcription factor, X-box binding 1	3569	1	2	4	2	0	0	0	2	2	2	9.826044e-01	1	7.300000e-01	9.999999e-01	7.245442e-01	2.569841e-01	9.998478e-01	1
PIGY	phosphatidylinositol glycan anchor biosynthesis, class Y	217	19	0	0	0	0	0	0	0	0	0	9.998478e-01	NaN	NaN	NaN	NaN	1	9.998478e-01	1
NPY	neuropeptide Y	304	15	0	0	0	0	0	0	0	0	0	9.998483e-01	NaN	NaN	NaN	NaN	1	9.998483e-01	1
ADCK5	aarF domain containing kinase 5	1877	0	3	1	2	0	0	0	2	2	2	9.826421e-01	1	9.510000e-01	9.999997e-01	9.562585e-01	1.511576e-01	9.998485e-01	1
MAGEB10	melanoma antigen family B, 10	1044	10	1	2	4	0	0	0	4	4	4	9.826671e-01	1	9.300000e-01	1.000000e+00	9.206138e-01	6.111152e-02	9.998489e-01	1
C3orf65	chromosome 3 open reading frame 65	436	2	3	0	0	0	0	0	0	0	0	9.998492e-01	NaN	NaN	NaN	NaN	1	9.998492e-01	1
HHIP	hedgehog interacting protein	2281	1	3	3	7	0	2	1	10	9	10	9.827697e-01	1	8.720000e-01	1	8.776430e-01	9.843345e-01	9.998507e-01	1
SRD5A1	steroid-5-alpha-reductase, alpha polypeptide 1 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 1)	1090	1	0	2	2	0	0	0	2	2	2	9.827791e-01	1	6.180000e-01	9.999992e-01	6.232927e-01	2.785466e-01	9.998509e-01	1
VIM	vimentin	1433	10	0	2	3	0	0	0	3	3	3	9.827936e-01	1	7.660000e-01	1.000000e+00	7.635661e-01	8.916563e-01	9.998511e-01	1
HECA	headcase homolog (Drosophila)	1644	19	0	3	1	1	0	0	2	2	2	9.827982e-01	1	8.660000e-01	9.999996e-01	8.647885e-01	9.070670e-01	9.998512e-01	1
PDCL3	phosducin-like 3	740	8	0	0	0	0	0	0	0	0	0	9.998512e-01	NaN	NaN	NaN	NaN	1	9.998512e-01	1
KCNIP3	Kv channel interacting protein 3, calsenilin	925	1	2	2	2	0	0	0	2	2	2	9.828661e-01	1	8.640000e-01	9.999989e-01	8.448718e-01	2.097440e-01	9.998524e-01	1
ULBP2	UL16 binding protein 2	753	5	0	0	0	0	0	0	0	0	0	9.998524e-01	NaN	NaN	NaN	NaN	1	9.998524e-01	1
SHANK1	SH3 and multiple ankyrin repeat domains 1	6725	9	1	9	29	0	1	0	30	24	30	9.828813e-01	1	9.990000e-01	1	9.997975e-01	1.785066e-01	9.998526e-01	1
DHX37	DEAH (Asp-Glu-Ala-His) box polypeptide 37	3716	5	2	9	7	0	1	0	8	8	8	9.829011e-01	1	8.270000e-01	1	8.424837e-01	4.413485e-01	9.998530e-01	1
UBE2N	ubiquitin-conjugating enzyme E2N (UBC13 homolog, yeast)	645	13	0	0	0	0	0	0	0	0	0	9.998530e-01	NaN	NaN	NaN	NaN	1	9.998530e-01	1
BUB1B	BUB1 budding uninhibited by benzimidazoles 1 homolog beta (yeast)	3283	19	0	7	3	0	0	0	3	3	3	9.829190e-01	1	7.270000e-01	1.000000e+00	7.100804e-01	8.949752e-01	9.998533e-01	1
NALCN	sodium leak channel, non-selective	5645	5	5	12	18	3	0	0	21	19	21	9.829961e-01	1	8.770000e-01	1	8.769746e-01	9.051915e-01	9.998546e-01	1
DCUN1D4	DCN1, defective in cullin neddylation 1, domain containing 4 (S. cerevisiae)	1078	2	0	4	2	0	0	0	2	2	2	9.830180e-01	1	9.110000e-01	9.999991e-01	9.179946e-01	4.940353e-01	9.998550e-01	1
AGAP4	ArfGAP with GTPase domain, ankyrin repeat and PH domain 4	2016	38	0	0	0	0	0	0	0	0	0	9.998556e-01	NaN	NaN	NaN	NaN	1	9.998556e-01	1
BRD7	bromodomain containing 7	2025	20	1	2	1	0	1	0	2	2	2	9.830833e-01	1	5.580000e-01	9.999998e-01	5.229364e-01	8.443495e-01	9.998561e-01	1
C1orf146	chromosome 1 open reading frame 146	559	13	1	1	0	0	0	0	0	0	0	9.998565e-01	NaN	NaN	NaN	NaN	1	9.998565e-01	1
MGME1		1124	5	1	0	0	0	0	0	0	0	0	9.998572e-01	NaN	NaN	NaN	NaN	1	9.998572e-01	1
CRK	v-crk sarcoma virus CT10 oncogene homolog (avian)	1198	6	0	1	0	0	0	0	0	0	0	9.998577e-01	NaN	NaN	NaN	NaN	1	9.998577e-01	1
FPGT	fucose-1-phosphate guanylyltransferase	1918	5	0	1	2	0	0	0	2	2	2	9.831871e-01	1	4.620000e-01	9.999997e-01	4.378954e-01	7.317329e-01	9.998579e-01	1
LYPLA1	lysophospholipase I	725	29	0	0	0	0	0	0	0	0	0	9.998579e-01	NaN	NaN	NaN	NaN	1	9.998579e-01	1
NPEPL1	aminopeptidase-like 1	1684	6	2	2	3	0	0	0	3	3	3	9.831900e-01	1	7.140000e-01	1.000000e+00	7.044790e-01	8.108532e-01	9.998579e-01	1
NPBWR1	neuropeptides B/W receptor 1	987	19	0	2	4	0	0	0	4	4	4	9.831976e-01	1	9.670000e-01	1.000000e+00	9.621476e-01	4.461499e-01	9.998580e-01	1
POPDC3	popeye domain containing 3	884	22	0	1	0	0	0	0	0	0	0	9.998592e-01	NaN	NaN	NaN	NaN	1	9.998592e-01	1
PDE4C	phosphodiesterase 4C, cAMP-specific (phosphodiesterase E1 dunce homolog, Drosophila)	2343	3	2	3	2	0	0	0	2	2	2	9.832886e-01	1	3.800000e-01	9.999998e-01	3.670956e-01	3.807108e-01	9.998596e-01	1
ARL13A	ADP-ribosylation factor-like 13A	795	8	3	0	0	0	0	0	0	0	0	9.998599e-01	NaN	NaN	NaN	NaN	1	9.998599e-01	1
IGSF22	immunoglobulin superfamily, member 22	4065	8	3	4	8	2	0	0	10	10	10	9.833498e-01	1	9.020000e-01	1	8.997521e-01	3.152673e-01	9.998606e-01	1
ZNF236	zinc finger protein 236	5716	3	1	5	7	0	0	1	8	6	8	9.834130e-01	1	9.050000e-01	1	9.098059e-01	9.205547e-01	9.998617e-01	1
CTAGE9	CTAGE family, member 9	2334	101	0	0	0	0	0	0	0	0	0	9.998621e-01	NaN	NaN	NaN	NaN	1	9.998621e-01	1
ARHGAP24	Rho GTPase activating protein 24	2400	1	1	1	3	0	0	0	3	3	3	9.834625e-01	1	6.550000e-01	1.000000e+00	6.575188e-01	6.502504e-01	9.998625e-01	1
FBN3	fibrillin 3	8678	0	5	13	19	0	2	0	21	20	21	9.834848e-01	1	7.540000e-01	1	7.294320e-01	6.392926e-01	9.998629e-01	1
C1orf213	chromosome 1 open reading frame 213	470	46	0	0	0	0	0	0	0	0	0	9.998655e-01	NaN	NaN	NaN	NaN	1	9.998655e-01	1
EBF3	early B-cell factor 3	1851	1	3	6	8	0	1	0	9	8	9	9.837002e-01	1	7.640000e-01	1	7.629073e-01	7.274251e-01	9.998664e-01	1
SBP1	multiple EGF-like-domains 8	279	17	0	0	0	0	0	0	0	0	0	9.998665e-01	NaN	NaN	NaN	NaN	1	9.998665e-01	1
COL19A1	collagen, type XIX, alpha 1	3663	14	6	5	8	0	1	0	9	9	9	9.837285e-01	1	9.050000e-01	1	9.186153e-01	7.252870e-01	9.998669e-01	1
WDR62	WD repeat domain 62	4779	2	3	3	3	0	0	1	4	4	4	9.837611e-01	1	8.660000e-01	1.000000e+00	8.639916e-01	6.134069e-01	9.998674e-01	1
ZNF628	zinc finger protein 628	3184	4	0	4	5	1	0	0	6	6	6	9.837709e-01	1	6.240000e-01	1	5.841389e-01	8.922701e-01	9.998676e-01	1
LRIG3	leucine-rich repeats and immunoglobulin-like domains 3	3490	0	1	12	18	1	1	0	20	19	20	9.837780e-01	1	9.810000e-01	1	9.768418e-01	8.176953e-01	9.998677e-01	1
CIB2	calcium and integrin binding family member 2	673	45	0	0	0	0	0	0	0	0	0	9.998678e-01	NaN	NaN	NaN	NaN	1	9.998678e-01	1
MYCL		1316	1	1	0	0	0	0	0	0	0	0	9.998680e-01	NaN	NaN	NaN	NaN	1	9.998680e-01	1
ZBTB40	zinc finger and BTB domain containing 40	3784	14	1	5	4	0	0	0	4	4	4	9.838029e-01	1	8.960000e-01	1.000000e+00	8.848046e-01	1.794843e-01	9.998681e-01	1
EN1	engrailed homeobox 1	1183	0	1	8	6	0	0	1	7	7	7	9.838138e-01	1	9.820000e-01	1	9.803631e-01	6.128301e-02	9.998683e-01	1
PRKCH	protein kinase C, eta	2104	4	0	2	2	0	0	0	2	2	2	9.838218e-01	1	2.670000e-01	9.999998e-01	2.528802e-01	8.826559e-01	9.998684e-01	1
FOXG1	forkhead box G1	1470	0	0	8	11	0	0	0	11	9	11	9.838360e-01	1	8.330000e-01	1	8.310674e-01	5.849783e-01	9.998687e-01	1
AKAP17A	A kinase (PRKA) anchor protein 17A	4574	3	0	2	7	0	0	1	8	8	8	9.838681e-01	1	9.600000e-01	1	9.612409e-01	3.446624e-02	9.998692e-01	1
TMEM177	transmembrane protein 177	995	20	0	1	2	0	0	0	2	2	2	9.839116e-01	1	7.840000e-01	9.999990e-01	7.704407e-01	3.306030e-01	9.998699e-01	1
ZNF44	zinc finger protein 44	3643	8	0	1	6	1	0	0	7	7	7	9.839218e-01	1	6.230000e-01	1	6.079486e-01	8.490724e-01	9.998700e-01	1
GOLGA6A	golgin A6 family, member A	2150	8	0	0	0	0	0	0	0	0	0	9.998707e-01	NaN	NaN	NaN	NaN	1	9.998707e-01	1
GTF2H2C	general transcription factor IIH, polypeptide 2C	1270	6	0	0	0	0	0	0	0	0	0	9.998707e-01	NaN	NaN	NaN	NaN	1	9.998707e-01	1
TBC1D29	TBC1 domain family, member 29	469	11	0	0	0	0	0	0	0	0	0	9.998709e-01	NaN	NaN	NaN	NaN	1	9.998709e-01	1
SLC5A5	solute carrier family 5 (sodium iodide symporter), member 5	1988	25	1	3	3	0	0	0	3	3	3	9.839751e-01	1	6.370000e-01	1.000000e+00	6.300774e-01	7.335460e-01	9.998709e-01	1
RNF180	ring finger protein 180	1827	39	0	2	3	0	0	0	3	3	3	9.840229e-01	1	9.120000e-01	1.000000e+00	8.952296e-01	3.573239e-01	9.998717e-01	1
C6orf136	chromosome 6 open reading frame 136	1511	3	0	0	0	0	0	0	0	0	0	9.998718e-01	NaN	NaN	NaN	NaN	1	9.998718e-01	1
KCTD15	potassium channel tetramerisation domain containing 15	882	2	0	3	2	0	0	0	2	2	2	9.840345e-01	1	9.970000e-01	9.999987e-01	9.950517e-01	1.761264e-01	9.998719e-01	1
PLAU	plasminogen activator, urokinase	1370	3	4	0	0	0	0	0	0	0	0	9.998721e-01	NaN	NaN	NaN	NaN	1	9.998721e-01	1
HINT2	histidine triad nucleotide binding protein 2	508	45	0	0	0	0	0	0	0	0	0	9.998722e-01	NaN	NaN	NaN	NaN	1	9.998722e-01	1
GAD1	glutamate decarboxylase 1 (brain, 67kDa)	1884	2	2	6	3	0	0	0	3	3	3	9.840608e-01	1	6.680000e-01	1.000000e+00	6.843668e-01	5.827405e-01	9.998723e-01	1
CARS	cysteinyl-tRNA synthetase	2705	16	1	3	2	0	1	0	3	3	3	9.840805e-01	1	7.680000e-01	1.000000e+00	7.655235e-01	7.146125e-01	9.998726e-01	1
HIST1H2BM	histone cluster 1, H2bm	381	1	2	7	7	0	0	0	7	7	7	9.841066e-01	1	5.670000e-01	1.000000e+00	5.842493e-01	8.487533e-01	9.998730e-01	1
SQLE	squalene epoxidase	1773	2	1	5	1	0	0	1	2	2	2	9.841161e-01	1	7.840000e-01	9.999997e-01	7.691638e-01	2.647879e-01	9.998732e-01	1
ACLY	ATP citrate lyase	3414	6	1	5	4	0	1	0	5	5	5	9.841770e-01	1	5.510000e-01	1	5.733387e-01	3.035834e-01	9.998742e-01	1
IDE	insulin-degrading enzyme	3156	3	2	4	3	0	0	0	3	3	3	9.841809e-01	1	4.710000e-01	1.000000e+00	4.820985e-01	8.465679e-01	9.998742e-01	1
LRP5	low density lipoprotein receptor-related protein 5	4936	6	6	9	15	0	2	0	17	17	17	9.842025e-01	1	9.210000e-01	1	9.050333e-01	8.033196e-01	9.998746e-01	1
C10orf54	chromosome 10 open reading frame 54	960	36	0	2	0	0	0	0	0	0	0	9.998747e-01	NaN	NaN	NaN	NaN	1	9.998747e-01	1
ZCCHC17	zinc finger, CCHC domain containing 17	872	26	0	0	0	0	0	0	0	0	0	9.998760e-01	NaN	NaN	NaN	NaN	1	9.998760e-01	1
TAAR5	trace amine associated receptor 5	1014	73	0	0	0	0	0	0	0	0	0	9.998764e-01	NaN	NaN	NaN	NaN	1	9.998764e-01	1
NTHL1	nth endonuclease III-like 1 (E. coli)	959	18	3	0	0	0	0	0	0	0	0	9.998764e-01	NaN	NaN	NaN	NaN	1	9.998764e-01	1
UBE2F	ubiquitin-conjugating enzyme E2F (putative)	638	23	0	0	0	0	0	0	0	0	0	9.998770e-01	NaN	NaN	NaN	NaN	1	9.998770e-01	1
TMEM211	transmembrane protein 211	611	19	0	1	0	0	0	0	0	0	0	9.998779e-01	NaN	NaN	NaN	NaN	1	9.998779e-01	1
RAB10	RAB10, member RAS oncogene family	623	48	0	0	0	0	0	0	0	0	0	9.998781e-01	NaN	NaN	NaN	NaN	1	9.998781e-01	1
VWCE	von Willebrand factor C and EGF domains	2944	1	4	5	5	0	0	0	5	5	5	9.844251e-01	1	4.780000e-01	1.000000e+00	4.886539e-01	2.217928e-01	9.998781e-01	1
IL17RA	interleukin 17 receptor A	2649	6	0	3	8	0	0	0	8	7	8	9.844283e-01	1	6.240000e-01	1	6.425825e-01	4.183131e-01	9.998781e-01	1
IL18RAP	interleukin 18 receptor accessory protein	1836	0	2	4	1	1	0	0	2	2	2	9.844392e-01	1	8.220000e-01	9.999997e-01	8.186846e-01	3.720047e-01	9.998783e-01	1
CAMSAP1	calmodulin regulated spectrin-associated protein 1	4910	6	0	3	6	0	2	0	8	5	8	9.844447e-01	1	8.470000e-01	1	8.478896e-01	5.695338e-01	9.998784e-01	1
KIAA0753	KIAA0753	2972	10	1	4	4	0	0	0	4	4	4	9.844584e-01	1	7.910000e-01	1.000000e+00	7.835431e-01	7.063203e-01	9.998786e-01	1
GPR153	G protein-coupled receptor 153	1846	22	0	1	4	0	0	0	4	3	4	9.844627e-01	1	8.610000e-01	1.000000e+00	8.695702e-01	2.197817e-01	9.998787e-01	1
ATP6V0E1	ATPase, H+ transporting, lysosomal 9kDa, V0 subunit e1	281	0	1	0	0	0	0	0	0	0	0	9.998792e-01	NaN	NaN	NaN	NaN	1	9.998792e-01	1
OR52I1	olfactory receptor, family 52, subfamily I, member 1	975	4	0	0	0	0	0	0	0	0	0	9.998799e-01	NaN	NaN	NaN	NaN	1	9.998799e-01	1
JPH4	junctophilin 4	2051	0	0	4	3	0	0	0	3	3	3	9.845854e-01	1	8.420000e-01	1.000000e+00	8.355155e-01	4.741822e-01	9.998806e-01	1
BUD31	BUD31 homolog (S. cerevisiae)	456	14	1	0	0	0	0	0	0	0	0	9.998807e-01	NaN	NaN	NaN	NaN	1	9.998807e-01	1
DIS3L2	DIS3 mitotic control homolog (S. cerevisiae)-like 2	3080	11	0	2	3	0	0	0	3	3	3	9.846297e-01	1	9.330000e-01	1.000000e+00	9.277932e-01	4.910346e-01	9.998813e-01	1
MYL6B	myosin, light chain 6B, alkali, smooth muscle and non-muscle	651	20	0	0	0	0	0	0	0	0	0	9.998813e-01	NaN	NaN	NaN	NaN	1	9.998813e-01	1
OR2C3	olfactory receptor, family 2, subfamily C, member 3	963	3	0	3	2	0	0	0	2	2	2	9.846506e-01	1	6.530000e-01	9.999989e-01	6.493046e-01	2.748424e-01	9.998816e-01	1
GNAQ	guanine nucleotide binding protein (G protein), q polypeptide	1104	1	1	3	3	0	0	0	3	3	3	9.846508e-01	1	3.160000e-01	1.000000e+00	3.005264e-01	9.029490e-01	9.998816e-01	1
GRWD1	glutamate-rich WD repeat containing 1	1365	1	0	4	1	1	0	0	2	2	2	9.846605e-01	1	7.970000e-01	9.999995e-01	8.114802e-01	6.223142e-01	9.998817e-01	1
VPS13A	vacuolar protein sorting 13 homolog A (S. cerevisiae)	9933	16	3	13	22	0	0	1	23	20	23	9.846717e-01	1	7.380000e-01	1	7.347396e-01	8.313588e-01	9.998819e-01	1
FAM111B	family with sequence similarity 111, member B	2209	10	0	1	2	0	0	0	2	2	2	9.846724e-01	1	8.120000e-01	9.999998e-01	8.013851e-01	6.180775e-01	9.998819e-01	1
